Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,TERRACE HOSSTEL E HOSPEDARIA LTDA,36565728000108,36565728000108,matriz,Hotéis,Hotelaria,360000,0,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-03-05,Alta,-,BRASIL,São Paulo,SAO PAULO,CIDADE MONCOES,ARIZONA,04567003,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,-,+55 (11) 5096-5987,-,hotbar.adm@outlook.com.br,GABRIEL BARROS DE CARVALHO|JAIRO SILVA DE MARIZ,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,1550,ANDAR 1  E 2
PARADISO POUSADA,PARADISO POUSADA LTDA,13765306000180,13765306000180,matriz,Hotéis,Hotelaria,360000,0,40000,Não Informado,206-2,Sociedade Empresária Limitada,0,10,2011-06-01,Alta,-,BRASIL,São Paulo,SAO PAULO,SUMARE,ALEGRETE,01254010,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,+55 (11) 5035-0777,+55 (11) 3895-1777,-,contato@contabilidadejl.com.br,LUCIANO LOURENCO VIANA MENEZES|LUIZ HENRIQUE FAVIER MASTROPIETRO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,44,-
-,HOSPEDARIA CLAYDSON LTDA,51995033000150,51995033000150,matriz,Hotéis,Hotelaria,360000,0,5000,Não Informado,206-2,Sociedade Empresária Limitada,0,42,1980-01-30,Média,-,BRASIL,São Paulo,SAO PAULO,CAMPOS ELISEOS,GENERAL JULIO MARCONDES SALGADO,01201020,-,-,sim,não,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,-,+55 (11) 2291-5629,-,-,MAURICIO MATTOS COVAS|FRANCISCA OLIVEIRA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,296,-
OFICIAL SERVICE,OFICIAL SERVICOS ESPECIALIZADOS LTDA,18967222000143,18967222000143,matriz,Hotéis,Hotelaria,360000,-,15000,Não Informado,206-2,Sociedade Empresária Limitada,0,8,2013-09-27,Média,-,BRASIL,São Paulo,GUARULHOS,VILA GALVAO,DOUTOR TIMOTEO PENTEADO,07061002,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,360000,5510-8/01,-,+55 (11) 2086-7739,+55 (11) 2452-6364,-,guarusol@guarusol.com.br,HEDNEY DA SILVA|KATHLIN CRISTIANE LEMOS MAKISHI DA SILVA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,AVENIDA,3616,: CJ 15;
HOTEL POUSADA POMPEIA,HOTEL POUSADA POMPEIA LTDA,38406676000152,38406676000152,matriz,Hotéis,Hotelaria,720000,0,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-09-10,Média,-,BRASIL,São Paulo,SAO PAULO,VILA POMPEIA,POMPEIA,05022001,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5510-8/01,0,-,+55 (11) 4780-9230,-,sac@mbacontabilidade.com.br,EDINEIDE GALDINO DE LIMA,Hotéis e similares,55.1,Sudeste,(6) R$600k - R$1M,hotel,Não,AVENIDA,1408,-
-,JORGE RODRIGUES ROSMANINHO-HOSPEDARIA,46996070000142,46996070000142,matriz,Hotéis,Hotelaria,360000,6,-,Não Informado,213-5,Empresário (Individual),0,40,1981-09-16,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,PADRE CARVALHO,05427020,-,-,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,6,-,+55 (11) 3804-0276,-,-,-,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,830,-
-,HOTEL ROJAS LTDA,61918157000195,61918157000195,matriz,Hotéis,Hotelaria,360000,17,1000,Não Informado,206-2,Sociedade Empresária Limitada,0,54,1968-01-16,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTA CECILIA,SAO JOAO,01211100,-,onyou.com.br,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,17,+55 (11) 3331-7585,+55 (11) 3225-0888,-,isworcman@gmail.com,ROBERTO WORCMAN|SARINA KALILI WORCMAN|CLAUDIA WORCMAN,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,1399,-
HOTEL PARK'S CARAVELA LTDA,HOTEL PARK 'S CARAVELA LIMITADA,06946128000552,06946128000129,filial,Hotéis,Hotelaria,360000,-,50000,Não Informado,206-2,Sociedade Empresária Limitada,4,9,2012-11-23,Baixa,-,BRASIL,São Paulo,SAO PAULO,VILA CLEMENTINO,PEDRO DE TOLEDO,04039001,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,1800000,5510-8/01,-,-,+55 (11) 2219-2449,-,shirley.alpha@bol.com.br,FERNANDO D OLIVEIRA AFONSO|JOSE HENRIQUE RUA AFONSO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,394,-
-,HOSPEDARIA LEAO LTDA,47919493000202,47919493000121,filial,Outros alojamentos não especificados anteriormente,Hotelaria,360000,-,20000,Não Informado,206-2,Sociedade Empresária Limitada,1,14,2008-01-07,Baixa,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,FILIPE CAMARAO,03065000,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Optante pelo Simples,720000,5590-6/99,0,-,+55 (11) 6674-6811,-,ordec@ordec.com.br,GILBERTO ZOCCHI,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,-,Não,RUA,393,-
VEM BRINCAR HOTELZINHO INFANTIL,VEM BRINCAR HOTELZINHO INFANTIL EIRELI,24569115000160,24569115000160,matriz,Outros alojamentos não especificados anteriormente,Hotelaria,360000,4,94000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2016-04-11,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM MALIA II,PRESIDENTE JOAO GOULART,04821010,-,vembrincarhotelzinho.com.br,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Não Optante,360000,5590-6/99,4,-,+55 (11) 5661-3630,-,vembrincar.bhi@gmail.com,DANIELA ALMEIDA DE JESUS SILVA,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,1413,-
VILLA D OURO POUSADA,VILLA POUSADAS LTDA,04820537000159,04820537000159,matriz,Hotéis,Hotelaria,360000,0,4000,Não Informado,206-2,Sociedade Empresária Limitada,0,20,2001-12-17,Alta,-,BRASIL,São Paulo,SAO PAULO,PARAISO,DOUTOR RAFAEL DE BARROS,04003043,-,villadouropousada.com.br,sim,não,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,-,+55 (32) 3355-1884,-,-,EDMARA APARECIDA GALLO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,497,APT   151
HOTEL GUARULHOS,HOTEL TUPINAMBA LTDA,02725826000143,02725826000143,matriz,Hotéis,Hotelaria,360000,1,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,23,1998-08-21,Alta,-,BRASIL,São Paulo,GUARULHOS,PONTE GRANDE,MARECHAL RONDON,07030060,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Não Optante,360000,5510-8/01,1,+55 (11) 6452-7604,+55 (11) 2422-7528,-,hotel-tupinamba@uol.com.br,CASSIO BURITI ROCHA|THIAGO BURITI ROCHA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,81,-
-,KING HOTEL LTDA,60643699000130,60643699000130,matriz,Hotéis,Hotelaria,2880000,-,250000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,55,1966-08-24,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMPOS ELISEOS,CONSELHEIRO NEBIAS,01203000,-,kinghotel.com.br,sim,não,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5510-8/01,-,-,+55 (11) 3337-1558,-,-,CRISTINA ALONSO ANIDO|CONCEICAO DOROTEA DE OLIVEIRA DOVAL|ADOLFO BENIGNO ALVAREZ ANIDO|FRANCISCO BENIGNO ANIDO REDONDO,Hotéis e similares,55.1,Sudeste,"(8) +1,2M",hotel,Não,RUA,142,-
HOTEL DEVILLES,HOTEL DEVILLE'S ABC LTDA,01069511000122,01069511000122,matriz,Hotéis,Hotelaria,2986400,12,100000,Demais,206-2,Sociedade Empresária Limitada,0,26,1996-02-16,Média,Em declínio,BRASIL,São Paulo,SANTO ANDRE,UTINGA,BARBARA HELIODORA,09220340,-,moteldevilles.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2986400,5510-8/01,12,"+55 (11) 4942-2544,+55 (11) 446-3376",+55 (11) 4178-1762,-,-,MARCEL ZANIN RODRIGUES|JOAO OSVAMIL RODRIGUES,Hotéis e similares,55.1,Sudeste,"(8) +1,2M",hotel,Não,RUA,170,-
-,LINO MARTINS EMPREENDIMENTO HOTELEIRO LTDA,04800446000151,04800446000151,matriz,Hotéis,Hotelaria,2880000,33,150000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,20,2001-11-06,Alta,-,BRASIL,São Paulo,SAO PAULO,VARZEA DA BARRA FUNDA,RUBENS MEIRELES,01141000,-,zucco.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5510-8/01,33,+55 (11) 2197-0693,+55 (11) 2197-0657,-,-,SERGIO MANOEL FERNANDES LINO|ROGERIO FERNANDES LINO MARTINS|MENOR DE IDADE,Hotéis e similares,55.1,Sudeste,"(8) +1,2M",hotel,Não,RUA,477,-
VOLLARE,HOTEL VOLLARE LTDA,02352648000152,02352648000152,matriz,Hotéis,Hotelaria,360000,16,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,24,1998-01-08,Alta,-,BRASIL,São Paulo,OSASCO,VILA OSASCO,SANTO ANTONIO,06086075,-,vollare.com.br,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,16,+55 (11) 5320-6872,+55 (11) 2818-5250,-,-,MARIA FERNANDA CASTRO DA SILVA MIRANDA|MARIA ELISA INACIO DIAS|MARIA CARMELIA DA SILVA MIRANDA|JOAO CARLOS DEGAM|LUIZ FERNANDO INACIO DIAS|MANUEL TORRES MOREIRA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,57,-
-,CHS CUIDADOS HUMANIZADOS EM SAUDE EIRELI,09486357000104,09486357000104,matriz,Outros alojamentos não especificados anteriormente,Hotelaria,360000,17,95400,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,14,2008-01-22,Alta,-,BRASIL,São Paulo,GUARULHOS,JARDIM SANTA CLARA,CARMOPOLIS DE MINAS,07123150,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5590-6/99,17,+55 (11) 2441-0050,+55 (11) 2229-0062,-,prolibosa@terra.com.br,JOEL DE OLIVEIRA SANTOS,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,-,Não,RUA,86,-
-,HOTEL VOUGA LTDA,03013878000150,03013878000150,matriz,Hotéis,Hotelaria,360000,-,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,23,1998-11-25,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,SANTA CRUZ,04122000,-,-,sim,não,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,360000,5510-8/01,-,-,+55 (11) 5539-1879,-,-,ROBERIO ANTONIO DA ROCHA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,958,-
HOTEL PRIMAVERA,HOTEL NOVA ESTACAO LTDA,09471705000161,09471705000161,matriz,Hotéis,Hotelaria,360000,2,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,14,2008-02-25,Alta,-,BRASIL,São Paulo,SAO PAULO,CENTRO,MAUA,01028000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,2,-,+55 (11) 3311-7433,-,teoremaassessoria@uol.com.br,POLIANE MANUELA DE OLIVEIRA LOPES|DAVINO PEREIRA ALVES,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,534,-
-,JABUTICABA HOTEL LTDA,17114517000104,17114517000104,matriz,Hotéis,Hotelaria,360000,11,500000,Não Informado,206-2,Sociedade Empresária Limitada,0,9,2012-10-08,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MAZZEI,MAZZEI,02310001,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,11,-,+55 (11) 3673-0122,-,carlosviana@caalvi.com.br,PATRICIA ARAUJO TERRA DE SIQUEIRA|PAULO SERGIO DE SIQUEIRA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,708,E 718
C R TOUR,C.R TOUR HOTEIS E TURISMO LTDA,01808127000102,01808127000102,matriz,Hotéis,Hotelaria,360000,0,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,25,1997-02-24,Alta,-,BRASIL,São Paulo,SAO PAULO,SE,RIACHUELO,01007000,-,hotelterranobre.com.br,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,-,+55 (11) 3112-0416,-,crtour@gmail.com,JOSE JORGE CURY JUNIOR|JOSE JORGE CURY NETTO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,217,ANDAR 9 CJTO 91
-,HOSPEDARIA CONCORDE LTDA,48085351000179,48085351000179,matriz,Hotéis,Hotelaria,360000,5,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,45,1976-12-20,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,SILVIA,01331010,-,-,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,5,-,+55 (11) 3287-3777,-,-,NEUSA CARDOSO BRANDAO|JOSE ANTONIO CARDOSO BRANDAO|LUCIO CARDOSO BRANDAO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,64,-
-,CENTRO' IN HOTEL LTDA,08052137000100,08052137000100,matriz,Hotéis,Hotelaria,360000,2,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,16,2006-05-09,Alta,-,BRASIL,São Paulo,SAO PAULO,LIBERDADE,DA LIBERDADE,01502000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,2,-,+55 (11) 3256-6633,-,montini.documental@ig.com.br,OLMAR OLIVEIRA PINA|VALDEMAR OLIVEIRA PINA|GENES TOME DE SOUZA,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,AVENIDA,118,-
RED LOVE,MOTEL RED DRIVE IN LTDA,19360301000154,19360301000154,matriz,Outros alojamentos não especificados anteriormente,Hotelaria,360000,0,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,8,2013-12-04,Média,-,BRASIL,São Paulo,DIADEMA,VILA NOGUEIRA,PIRAPORINHA,09950000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5590-6/99,0,+55 (11) 2286-2286,+55 (11) 2031-3297,-,ivalcontabil@ig.com.br,LUZIMA TUNES DE SOUZA|JAIRO NOVAIS FERNANDES,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,-,Não,AVENIDA,1820,-
-,HOTEL BIZ LTDA,07789434000161,07789434000161,matriz,Hotéis,Hotelaria,720000,5,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,16,2005-09-27,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GUILHERME,DA COROA,02047020,-,hotelguess.com.br,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5510-8/01,5,"+55 (11) 6954-8217,+55 (11) 6905-3960",+55 (11) 2905-3960,-,"administrador1@uol.com.br,gerencia@hotelbiz.com.br",IDALINA DOS SANTOS LOPES RIBEIRINHA|JOSE LIVERIO MENDES,Hotéis e similares,55.1,Sudeste,(6) R$600k - R$1M,hotel,Não,RUA,1385,-
ESPACO HOTEL INFANTIL CRER&SER,LALO PALACE INFANTIL LTDA,21735211000142,21735211000142,matriz,Outros alojamentos não especificados anteriormente,Hotelaria,360000,0,30000,Não Informado,206-2,Sociedade Empresária Limitada,0,7,2015-01-23,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM PRIMAVERA (ZONA SUL),JOSE RUFINO DA SILVA,04812230,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5590-6/99,0,-,+55 (11) 5661-9903,-,rimundosdaspalavras@ig.com.br,PRISCILA MARREIRO BASTOS|RAFAEL SILVA BASTOS,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,220,-
ONIX HOTEL,MATOS. ELAN HOTEL LTDA,28322502000158,28322502000158,matriz,Hotéis,Hotelaria,360000,2,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,4,2017-08-02,Média,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,BARAO DO RIO BRANCO,04753000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,2,-,+55 (11) 3112-0777,-,adilson_candido12@hotmail.com,JUCELIO GONCALVES DE SOUZA|ELAN DE SOUZA XAVIER,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,183,-
REDE IBERICA DE HOTEIS,LUGUS HOTEL LTDA,12485316000108,12485316000108,matriz,Hotéis,Hotelaria,720000,11,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2010-08-24,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTA EFIGENIA,AURORA,01209001,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5510-8/01,11,+55 (11) 3106-2876,+55 (11) 3116-0888,-,universal@terra.com.br,ROBERTA BARCENA CALVO|RITA DE CASSIA CORREIA|ANDRE LUIS VELO CALVO,Hotéis e similares,55.1,Sudeste,(6) R$600k - R$1M,hotel,Não,RUA,427,-
HOTEL EXTASE,HOTEL EXTASE LTDA,59790253000159,59790253000159,matriz,Hotéis,Hotelaria,360000,12,80000,Não Informado,206-2,Sociedade Empresária Limitada,0,33,1988-12-08,Alta,-,BRASIL,São Paulo,SAO PAULO,AGUA BRANCA,CLELIA,05042000,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,12,-,+55 (11) 3864-5848,-,thuneo@uol.com.br,ADRIANA RIBEIRINHA PEDRO|ANDREA RIBEIRINHA PEDRO LAGAREIRO|ARLETE RIBEIRINHA PEDRO MARTINS,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,954,-
-,EMPREENDIMENTOS TURISTICOS ITAQUERA LTDA,01935380000119,01935380000119,matriz,Hotéis,Hotelaria,360000,19,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,24,1997-06-27,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM NORMA,PIRES DO RIO,08240005,-,hotelwell.com.br,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,19,"+55 (11) 2041-1019,+55 (11) 2041-7266,+55 (11) 2041-0672,+55 (11) 2057-2880",-,-,wellington@ajcontabil.com.br,MARIA BEATRIZ NERI|VERA LUCIA DOS SANTOS TRIGO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,AVENIDA,3530,-
VIVA ROCK HOSPITALITY - FILIAL BARAO DO REGO,VIVA ROCK HOSPITALIDADE LTDA,28887783000439,28887783000196,filial,Outros alojamentos não especificados anteriormente,Hotelaria,360000,0,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,4,4,2017-10-19,Média,-,BRASIL,São Paulo,SAO PAULO,VILA CONGONHAS,BARAO DO REGO BARROS,04612041,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,1800000,5590-6/99,15,-,+55 (11) 2609-0014,-,laima@vivasuites.com.br,RONY STEFANO BENDINELLI|LAIMA CERNIAUSKAITE BENDINELLI,Outros tipos de alojamento não especificados anteriormente,55.9,Sudeste,(5) R$350k - R$600k,bar,Não,AVENIDA,441,-
-,D.CARLO HOTEL LTDA,02535189000142,02535189000142,matriz,Hotéis,Hotelaria,720000,9,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,24,1997-08-01,Alta,-,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,ASSUNCAO,ANA MARIA MARTINEZ,09811000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5510-8/01,9,-,+55 (11) 2910-1931,-,escritiago@terra.com.br,MARIZILDA DE OLIVEIRA PEREIRA|CAMILA ANTONIO DE SOUZA,Hotéis e similares,55.1,Sudeste,(6) R$600k - R$1M,hotel,Não,RUA,500,: 518;
-,GLOBAL HOSTEL LTDA,25176541000104,25176541000104,matriz,Hotéis,Hotelaria,360000,0,130001,Não Informado,206-2,Sociedade Empresária Limitada,0,5,2016-07-11,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,ECA DE QUEIROZ,04011032,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,0,-,+55 (11) 5185-2733,-,paulorenatosm@gmail.com,THIAGO AUGUSTO TONINI,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,560,-
-,E.P. BIZ HOTEL LTDA,33393152000150,33393152000150,matriz,Hotéis,Hotelaria,360000,2,30000,Não Informado,206-2,Sociedade Empresária Limitada,0,3,2019-04-17,Alta,-,BRASIL,São Paulo,SAO PAULO,LUZ,DUTRA RODRIGUES,01105010,-,hotelbizsp.com.br,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,2,-,+55 (11) 2020-2020,-,contato@contato.com.br,POLIANE MANUELA DE OLIVEIRA LOPES|ERMISON MOREIRA DOS SANTOS,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,hotel,Não,RUA,102,-
-,HOSPEDARIA LARGO DA LAPA LTDA,54831318000143,54831318000143,matriz,Hotéis,Hotelaria,360000,16,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,36,1985-08-28,Alta,-,BRASIL,São Paulo,SAO PAULO,LAPA DE BAIXO,ENGENHEIRO FOX,05069020,-,-,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,16,-,+55 (11) 3612-4300,-,-,MARIA TERESA DE ANDRADE SOUTO LOUREIRO,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,132,-
COQUEIROS HOTEL,ALOA - EMPREENDIMENTOS E PARTICIPACOES LTDA,04642157000171,04642157000171,matriz,Hotéis,Hotelaria,1440000,9,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,20,2001-09-05,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA SANTA CRUZ (ZONA LESTE),SATURNINO PEREIRA,08411000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5510-8/01,9,"+55 (11) 3667-4256,+55 (11) 2557-1439",+55 (11) 3666-0872,-,cengecnt@terra.com.br,SANDRA REGINA SILVA TRAMA|ADRIANA SILVA FERNANDES|EUNICE GLORIA GELONEZI|CIBELLE RUSCHEL GUIDO|NILSA DA SILVA FERNANDES,Hotéis e similares,55.1,Sudeste,"(8) +1,2M",hotel,Não,RUA,140,-
-,MARRAKECH HOTEL LTDA,03390654000167,03390654000167,matriz,Hotéis,Hotelaria,720000,-,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,22,1999-08-27,Alta,-,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,TABOAO,ALFREDO BERNARDO LEITE,09670000,-,-,sim,não,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Não Optante,720000,5510-8/01,-,-,+55 (11) 4363-2668,-,-,BERNARDETE APARECIDA BIANCHI POLIDO|BRUNO BIANCHI POLIDO,Hotéis e similares,55.1,Sudeste,(6) R$600k - R$1M,hotel,Não,RUA,474,-
-,RESIDENCIAL PLAZA APOLO LTDA,55196687000174,55196687000174,matriz,Hotéis,Hotelaria,360000,18,30000,Não Informado,206-2,Sociedade Empresária Limitada,0,36,1985-11-26,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTA EFIGENIA,DOS TIMBIRAS,01208010,-,hotelapolo.com.br,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5510-8/01,18,-,+55 (11) 3331-5603,-,-,CAMILLA FERNANDEZ REINALES RUSSO|ABELARDO FERNANDEZ REINALES,Hotéis e similares,55.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,483,-
