Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
MAULI DELIVERY,MAULI DELIVERY FORNECIMENTO DE REFEICOES LTDA,34643333000150,34643333000150,matriz,Restaurantes e similares,Alimentação,1440000,7,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-08-23,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,MONTE APRAZIVEL,04513031,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,7,-,+55 (11) 3106-8001,-,dl@novacapcontabil.com.br,MARIANA BAETA NEVES DE CARVALHO BUNEMER,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,299,-
-,ROSSI & GRACA MINEIRA RESTAURANTE LTDA,71879811000152,71879811000152,matriz,Restaurantes e similares,Alimentação,2880000,28,500000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,28,1993-07-27,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CLEMENTINO,MACHADO BITENCOURT,04044000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,28,-,+55 (11) 5539-3799,-,-,BRUNO OLIVEIRA ROSSI|MARIA DAS GRACAS OLIVEIRA ROSSI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,75,-
-,RESTAURANTE NAMI LTDA,10815310000118,10815310000118,matriz,Restaurantes e similares,Alimentação,2880000,7,500000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,13,2009-05-11,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MADALENA,NATINGUI,05443001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,7,-,+55 (11) 2352-1703,-,fgfcontabil@fgfcontabil.com.br,ERICA RYOJI KITAGAWA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1030,-
-,SAMURAIS SERVICOS DE ALIMENTACAO EIRELI,33723566000109,33723566000109,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,1440000,35,99800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-05-24,Alta,-,BRASIL,São Paulo,GUARULHOS,AEROPORTO,HELIO SMIDT,07190100,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5620-1/02,35,-,+55 (11) 2305-1230,-,pepito@grupofit.com.br,JOSE PELLEGRINO NETO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RODOVIA,-,TERMINAL 3 - 2T3082
CHURRASCARIA CASTELINHO,CHURRASCARIA CASTELINHO EIRELI,60417425000122,60417425000122,matriz,Restaurantes e similares,Alimentação,1440000,35,97000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,55,1966-08-22,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMBUCI,DA INDEPENDENCIA,01524000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/01,35,-,+55 (11) 2707-0766,-,-,CESARIO DOS SANTOS RODRIGUES|DALIO PINTO CARDOSO|ADEMIR SOARES CARDOSO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,924,-
-,M.D.D HAMBURGUERIA E ALIMENTACOES LTDA,32655138000115,32655138000115,matriz,Restaurantes e similares,Alimentação,2880000,23,260000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-02-04,Alta,-,BRASIL,São Paulo,SANTO ANDRE,CENTRO,PORTUGAL,09041321,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,5611-2/01,23,-,+55 (11) 2614-2856,-,diogo.contabilidade@yahoo.com.br,PATRICIA HELENA ASSUNCAO NOGUEIRA|MAURICIO MARCHESINI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,AVENIDA,1617,LOJA  01
FERREIRA & MARTINS,CASA DE PAES FERREIRA & MARTINS LTDA,01283853000140,01283853000140,matriz,Restaurantes e similares,Alimentação,2880000,26,325000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,25,1996-06-14,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,SAO CARLOS DO PINHAL,01333001,-,paodelo.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,5760000,5611-2/01,59,"+55 (11) 2081-8818,+55 (11) 3283-0001,+55 (11) 3288-2949",-,-,"gerencia@alwacontabil.com.br,paodelosp@terra.com.br",DIEGO BRIDA TONI|GENESIA HELENA DE CASTRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,451,-
KOF,KOF CAFETERIA LTDA.,20105329000124,20105329000124,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,5,400000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,2,8,2014-04-17,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,ARTUR DE AZEVEDO,05404003,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,8640000,5611-2/03,5,-,+55 (11) 5090-2020,-,tbrunetti@dgct.com.br,VITOR MONTEIRO DOS SANTOS|PAULO FERNANDO GONCALVES TEIXEIRA FILHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,1317,-
DOMANI BLU,"DOMANI BLU PIZZERIA, RISTORANTE E BAR LTDA",27118000000147,27118000000147,matriz,Restaurantes e similares,Alimentação,4800000,5,692824,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2017-02-15,Alta,-,BRASIL,São Paulo,SAO PAULO,REPUBLICA,BENTO FREITAS,01220000,-,domaneblu.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/01,5,-,+55 (11) 3871-2688,-,prosiscont@prosiscont.com.br,JOSE ROBERTO MAGALHAES PRADO|FEYEZ AYACHE|CLAUDENIR CAROLINO BARBOSA|ANDRE LUIZ DA CUNHA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,123,LOJA  5
ESTACAO 5 CAFE,GISELE VERAS ETHEL,02191257000101,02191257000101,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,10,100000,Empresa de Pequeno Porte,213-5,Empresário (Individual),0,24,1997-10-24,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,DOMINGOS DE MORAIS,04036100,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,10,-,+55 (11) 3288-6915,-,-,-,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,2,Q6/T - PISO TERREO        SHOP. M. SANTA CRUZ
-,SPORCACCIONE PIZZERIA E RESTAURANTE EIRELI,55409213000163,55409213000163,matriz,Restaurantes e similares,Alimentação,1440000,10,90000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,36,1986-02-03,Alta,-,BRASIL,São Paulo,SANTO ANDRE,VILA PIRES,CRUZEIRO DO SUL,09195220,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,10,+55 (11) 4368-4058,+55 (11) 4432-1046,-,joaoemilio_raymundo@hotmail.com,JOAO EMILIO RAYMUNDO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,172,-
-,SK RESTAURANTE LTDA,21524841000178,21524841000178,matriz,Restaurantes e similares,Alimentação,2880000,17,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-12-05,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,CARDOSO DE ALMEIDA,05013001,-,restaurantekaorisushi.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,17,-,+55 (11) 2954-6965,-,mazzei@mazzeicontabil.com.br,SILVIA SCHAUBERT KAMINSKY,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1,-
-,PASTELARIA UTINA LTDA,14229490000107,14229490000107,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2367161,8,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-08-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA SANTA TERESA (ZONA LESTE),MACIEL MONTEIRO,03566000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2367161,5611-2/03,8,-,+55 (11) 2642-1990,-,oton@grupoaalternativa.com.br,MEIRE KAYO OSHIRO|REINALDO MASSATOSHI KAYO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,644,650
DESEMBARGADOR,DES CUCINA DESEMBARGADOR LTDA,31277228000157,31277228000157,matriz,Restaurantes e similares,Alimentação,1440000,42,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-08-20,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,TUCUNA,05021010,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,42,-,+55 (19) 3737-2522,-,paralegal@sgariboldiempresarial.com.br,ORESTES FIDELIX DUARTE|LUIS AUGUSTO AMARAL MENDES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,562,-
GARAGE BURGER,GARAGE BURGER ALIMENTOS EIRELI,08909575000133,08909575000133,matriz,Restaurantes e similares,Alimentação,1440000,16,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,14,2007-06-14,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE DA MOOCA,PAES DE BARROS,03149100,-,garageburger.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,16,"+55 (11) 2268-0053,+55 (11) 3998-8282,+55 (11) 3975-6508",-,-,contabil@tsp.com.br,CAIO DIAS SANTI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,AVENIDA,2699,-
PORTOFINO,PORTOFINO CRUZEIRO'S CUCINA ITALIANA E RESTAURANTE LTDA,20865326000199,20865326000199,matriz,Restaurantes e similares,Alimentação,1440000,23,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-08-19,Alta,-,BRASIL,São Paulo,SANTO ANDRE,CAMPESTRE,INDUSTRIAL,09080510,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,23,+55 (11) 5061-3968,+55 (11) 5062-5433,-,contato@unidoscontabilidade.com.br,ALVARO FANTIN|IRIA CELESTE PADILHA|CAROLINA DA SILVA DARGAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,600,: SUC 526-B;
-,RESTAURANTE E PIZZARIA MARDAN EIRELI,00012511000123,00012511000123,matriz,Restaurantes e similares,Alimentação,4800000,19,1350000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,27,1994-05-31,Alta,-,BRASIL,São Paulo,SAO PAULO,LIBERDADE,PIO XII,01322030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/01,19,"+55 (11) 6742-0185,+55 (11) 3284-7184",-,-,guaracitavares@uol.com.br,LIGIA TREVISAN RIBEIRO|FRANCISCO PAULO TEIXEIRA RIBEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza|restaurante,Não,RUA,378,-
RECICLAR EVENTOS,RECICLAR EVENTOS EIRELI,61368676000127,61368676000127,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,2272901,9,100000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,32,1989-09-15,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,ADOLFO PINHEIRO,04734004,-,reciclar.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2272901,5620-1/02,9,"+55 (11) 5687-7779,+55 (11) 5686-4772",+55 (11) 3375-9220,-,"administrativo@reciclar.com.br,futuro@futurocontabil.com.br",NEUSA DE OLIVEIRA SANTOS,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2590,-
-,MARILYN BREWHOUSE & GRILL COMERCIO DE BEBIDAS LTDA.,33240218000172,33240218000172,matriz,Restaurantes e similares,Alimentação,4800000,8,1480545,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-04-03,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,PRESIDENTE JUSCELINO KUBITSCHEK,04543010,-,marilynsp.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/01,8,-,+55 (11) 3824-5400,-,felipe.jansen@hotmail.com,CAMILE COLPANI|RUBEN ALFREDO CAVIERES OLIVARES|FABIANO RODRIGUES MUNHOZ|FRANCISCO ANTONIO GONCALVES OLIVEIRA JUNIOR|LUIS FELIPE JANSEN MUAKAD,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,165,-
EMBAIXADA DA CARNE,ALA VIP RESTAURANTE & GRILL BAR EIRELI,05389402000143,05389402000143,matriz,Restaurantes e similares,Alimentação,1440000,5,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,19,2002-11-12,Alta,-,BRASIL,São Paulo,SAO PAULO,CIDADE MONCOES,FLORIDA,04565001,-,embaixadadacarne.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,5,-,+55 (11) 3881-1251,-,jpchagas@terra.com.br,DIEGO DE SOUZA CHAGAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,1313,-
LEBONTON PARK SHOPPING SAO CAETANO,FVC ALIMENTOS LTDA,34660106000133,34660106000133,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4800000,13,600000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,2,2019-08-26,Alta,-,BRASIL,São Paulo,SAO CAETANO DO SUL,CERAMICA,TERRACOTA,09531190,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/03,13,-,+55 (11) 5090-2020,-,legalizacao@dgct.com.br,CAROLINA VIANNA NUNES|BERNARDO VIANNA CIUFFO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,ALAMEDA,545,LUC N 2121                PISO SUPERIOR             PARK SHOP SAO CAETAN
-,NOVA INTERLAGOS COMERCIO DE ALIMENTOS LTDA,08758154000159,08758154000159,matriz,Restaurantes e similares,Alimentação,1781014,24,200000,Demais,206-2,Sociedade Empresária Limitada,0,15,2007-03-22,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM UMUARAMA,INTERLAGOS,04661200,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1781014,5611-2/01,24,"+55 (11) 3471-9186,+55 (15) 3253-6139",-,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br","LITTLE MERCATO EXPRESS HOLDING DE PARTICIPACAO LTDA|DANIEL SALES BATISTA|BELSARAIVA COMERCIO, EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES EIRELI",Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2255,ARCO 131
BATATA DIPZ,BATATA DIPZ HOLDING S.A,13349494000166,13349494000166,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4412844,9,1308000,Demais,205-4,Sociedade Anônima Fechada,10,11,2011-03-01,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA CAMPANELA,JOSE PINHEIRO BORGES,08220900,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,29907386,5611-2/03,42,-,+55 (11) 99830-9971,-,"financeiro@dipz.com.br,ligmuniz@gmail.com",LUIZ AUGUSTO FOCHI GOLIN|LUIZ GUILHERME PEPE MUNIZ,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,-,LOJA  249 A
-,JK COMERCIO GASTRONOMICO EIRELI,29405884000146,29405884000146,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,10,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2018-01-10,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,PRESIDENTE JUSCELINO KUBITSCHEK,04543011,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,10,+55 (11) 4137-5155,+55 (11) 3758-1174,-,tecnofisco@hotmail.com,JULIA PIVA DE ALBUQUERQUE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2041,ANDAR 1                   LOJA  CUBO 1
PECADO DA GULA,RPR ROTISSERIA LTDA,54899216000160,54899216000160,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,11,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,36,1985-09-19,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CLEMENTINO,DOUTOR ALTINO ARANTES,04042002,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,11,+55 (11) 2061-6661,+55 (11) 2061-6660,-,"kogab@terra.com.br,contass@dinamicaassessoria.com.br",EDSON MASSARU ISOMURA|MARIA ROSA YOKOYAMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,352,-
LE BOU B.A.R.,W3 GASTRONOMIA E COMERCIO DE ALIMENTOS LTDA,28588152000176,28588152000176,matriz,Restaurantes e similares,Alimentação,1440000,9,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2017-09-06,Alta,-,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,DOUTOR RENATO PAES DE BARROS,04530000,-,lebou.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/01,9,+55 (11) 3078-7619,+55 (11) 3992-5114,-,"contato@lebou.com.br,ribeirocar@outlook.com.br",WALTER BARBANCHO JUNIOR|RIVALDO GOMES GUIMARAES NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,415,-
UNYC,UNYC DO BRASIL ALIMENTACAO ORGANICA E BIODINAMICA LTDA,24971556000193,24971556000193,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,5,434000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2016-06-09,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CORDEIRO,DOUTOR CHUCRI ZAIDAN,04583110,-,unyc.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,5,-,+55 (12) 9787-3621,-,sidney.vilhena@unyc.com.br,SIDNEY TEIXEIRA VILHENA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,296,LOJA  2 B                 EDIF  TORRE Z
-,TAMATAYA FOODS RESTAURANTE LTDA,11030628000156,11030628000156,matriz,Restaurantes e similares,Alimentação,1440000,17,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2009-07-21,Alta,-,BRASIL,São Paulo,OSASCO,VILA YARA,DOS AUTONOMISTAS,06020010,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,17,+55 (11) 5062-5433,+55 (11) 5061-3968,-,unicont@hipernet.com.br,MARIO TAMATAYA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,1,ARCO FF-03
SUPER D,SUPER D COMERCIAL DE ALIMENTOS EIRELI,00216091000105,00216091000105,matriz,Restaurantes e similares,Alimentação,1440000,25,80000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,27,1994-09-16,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM UMUARAMA,INTERLAGOS,04661200,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,25,"+55 (11) 2081-4857,+55 (11) 2797-7267,+55 (11) 3471-9301",-,-,brazcontabil@brazcontabil.com.br,JOSE RANDO MUNHOZ FILHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2255,LOJA  ARCO 289 E 290
-,M.R. BAR E RESTAURANTE EIRELI,36361902000109,36361902000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,17,105000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2020-02-13,Alta,-,BRASIL,São Paulo,SANTO ANDRE,CAMPESTRE,DAS FIGUEIRAS,09080370,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,5611-2/03,17,-,+55 (11) 3276-8654,-,compras@jardinslounge.com.br,MARIA ABDUL AZIS RABAH,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,832,LOTE  2
-,ESTRELA DA CATARINA RESTAURANTE E LANCHONETE LTDA,34100846000115,34100846000115,matriz,Restaurantes e similares,Alimentação,1440000,17,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-07-03,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MASCOTE,SANTA CATARINA,04378200,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,17,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,JOSE ANTONIO TEIXEIRA ALVES|FRANCISCO MARQUES FERNANDES JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,AVENIDA,2800,-
-,THE STEAK JARDIM SUL COMERCIO DE ALIMENTOS LTDA.,35075469000174,35075469000174,matriz,Restaurantes e similares,Alimentação,1440000,7,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-10-03,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA ANDRADE,GIOVANNI GRONCHI,05724900,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/01,7,-,+55 (11) 2059-3032,-,pedro.fragoso@veritasexacta.com.br,VERA DE SOUZA TISEO|JUB BATISTA DE CARVALHO NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,5819,LOJA  SJS 0303 C          SETOR PISO 2
-,RESTAURANTE TAKOHATI - EIRELI,69310530000132,69310530000132,matriz,Restaurantes e similares,Alimentação,1440000,20,75000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,29,1993-01-07,Alta,-,BRASIL,São Paulo,SAO PAULO,LIBERDADE,DA GLORIA,01510000,-,tako.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,20,-,+55 (11) 3209-0134,-,-,ROSA YUKI SANO KASAJIMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,746,-
SUSHI CHIC,ROBERTA MARQUES DE MEO LANCHONETE,33676369000178,33676369000178,matriz,Restaurantes e similares,Alimentação,1440000,7,100000,Empresa de Pequeno Porte,213-5,Empresário (Individual),0,2,2019-05-21,Alta,-,BRASIL,São Paulo,BARUERI,CONDOMINIO CENTRO COMERCIAL ALPHAVILLE,DAS ROSAS,06453029,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,7,-,+55 (11) 3142-9625,-,meo1981@hotmail.com,-,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,CALÇADA,43,-
