Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,HAMBURGUERIA 162 LTDA,13141660000134,13141660000134,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,15000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2011-01-10,Média,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,LUIS COELHO,01309000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,-,+55 (11) 2749-0124,+55 (11) 2738-5162,-,pilargg@bol.com.br,PILAR GALCERAN GUIM|MERCEDES DE LA BOVEDA GALCERAN,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,162,SLJ   1-B
-,INSANO BURGUER LAPA LTDA,41610839000129,41610839000129,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2021-04-16,Baixa,-,BRASIL,São Paulo,SAO PAULO,AGUA BRANCA,CLELIA,05042001,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,-,+55 (21)9469-3736,-,thiagodiastst22@gmail.com,ALCIDES GERALDO LOPES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,1813,-
NEBRASKA BURGERS SP,N. BURGERS SP COMERCIO DE ALIMENTOS LTDA,40144268000111,40144268000111,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-12-17,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,MINISTRO JESUINO CARDOSO,04544051,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 3578-0491,-,martins.contabil@terra.com.br,MARCO AURELIO SOARES SALGADO|VALDEMAR FELIX LIMA FILHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,433,LOJA  03
ECOFOODS,ECOFOODS PADARIA & RESTAURANTE LTDA,16552650000180,16552650000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,2,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,9,2012-07-11,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE SAVOY CITY,ALZIRO ZARUR,03570000,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,2,-,+55 (11) 2269-0650,-,rvcontabilidade@terra.com.br,GUILHERME VIEIRA LOPES|GUSTAVO VIEIRA LOPES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,padaria|restaurante,Não,AVENIDA,48,ANTIGO 1333               LOJAS 02 E 03
MEGA ESFIHA,VPMA ESFIHARIA E PIZZARIA LTDA,30025018000109,30025018000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,445750,12,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,4,2018-03-23,Alta,Estável,BRASIL,São Paulo,SAO PAULO,JARDIM CAMARGO NOVO,ACADEMIA DE SAO PAULO,08121400,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,445750,5611-2/03,12,-,+55 (11) 3388-1818,-,contato@shekinacontabil.com.br,MATEUS SILVA AZEVEDO|VALDINEY MIRANDA ALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,125,-
-,LANCHONETE NOVO HORIZONTE LTDA,48076756000140,48076756000140,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,19,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,45,1976-10-13,Média,-,BRASIL,São Paulo,SAO PAULO,LIBERDADE,MAESTRO CARDIM,01323001,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,19,-,+55 (11) 3253-1752,-,-,ALBERTINA BATISTA LAMEIRO|JOSE CARLOS SIMOES LAMEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,879,-
-,LANCHES POLIZZI LTDA,62109632000145,62109632000145,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,2,35000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,32,1989-12-21,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,SANTO AMARO,04702000,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,2,+55 (11) 5182-5622,+55 (11) 5588-5502,-,cabralcontabil@ig.com.br,DORIVAL LESCIO POLIZZI|VICENTE POLIZZI JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,5182,-
-,LANCHONETE ATOMO SP LTDA,61538799000169,61538799000169,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,11,15000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,53,1969-03-12,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,DOMINGOS DE MORAIS,04036000,-,-,não,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,11,-,-,-,-,VICTOR CASIMIRO GONCALVES|FRANCISCO GERISLUCIO PINHEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,2298,-
FANTASTICA FABRICA DE SABORES,F.F. SABORES LANCHONETE FAST FOOD DELIVERY LTDA,32322655000172,32322655000172,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-12-28,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM JAPAO,DAS CEREJEIRAS,02124000,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,"+55 (11) 9353-9535,+55 (11) 5357-0875",+55 (11) 4371-6409,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,lucy_ferreira81@hotmail.com,LUCIANA FERREIRA|PAULO MACEDO MARTINS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,793,LETRA A
-,ALESSANDRA APARECIDA FLOSE LANCHONETE LTDA.,13156978000199,13156978000199,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,12500,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2011-01-13,Baixa,-,BRASIL,São Paulo,SAO PAULO,VILA CRUZEIRO,JOAO CARLOS DA SILVA BORGES,04726002,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,-,+55 (11) 4704-8832,+55 (11) 5641-2655,-,burgerburger13@gmail.com,RAIMUNDO FARIAS DO NASCIMENTO|ANTONIO PEIXOTO DA MOTA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,1161,-
-,XPETO LANCHES E CIA LTDA,38057010000136,38057010000136,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-08-12,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MATILDE,TEODORO MASCARENHAS,03515010,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,-,+55 (11) 5035-2500,-,ana@contabilgtc.com.br,ALEXANDRE DOS SANTOS PEREIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,474,-
-,MELAO CAJA SUCOS E LANCHES LTDA,08756461000109,08756461000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,3,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,15,2007-03-13,Alta,-,BRASIL,São Paulo,SAO PAULO,REPUBLICA,CONSELHEIRO CRISPINIANO,01037001,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,3,-,+55 (11) 3106-8001,-,novacap@novacapcontabil.com.br,FRANCISCO SOBREIRA FILHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,393,-
-,LANCHONETE SEMPRE JUNTOS LTDA,25247541000140,25247541000140,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,400383,7,10000,Demais,206-2,Sociedade Empresária Limitada,0,5,2016-07-18,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTA,PAMPLONA,01405001,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,400383,5611-2/03,7,"+55 (11) 3086-3399,+55 (11) 3819-0229,+55 (11) 3569-8252,+55 (11) 3823-2642,+55 (11) 3198-9301,+55 (11) 4195-2300",+55 (11) 4193-6040,-,classico@classico-alphaville.com.br,FABIANA DA CONCEICAO SILVA|CATARINA SUECIA DE OLIVEIRA SOUSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,lanch,Não,RUA,1248,-
-,LANCHONETE NOVA AMADOR LTDA,21000453000198,21000453000198,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,8,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-09-08,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,AMADOR BUENO,04752005,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,8,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,LUIS PAULO SOUSA VASCONCELOS|JOAO PAULO JOTA GUILHERME,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,258,-
LANCHES HELO,BENTO & SPELTZ LANCHES LTDA.,17726515000176,17726515000176,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,9,2013-03-01,Média,-,BRASIL,São Paulo,SAO PAULO,CENTRO,DOM PEDRO II,01022050,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 1111-1111,-,alexandrerob@hotmail.com,JOSE BENTO NETO|LUANA FERREIRA NOBREGA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,PARQUE,270,-
YUME MART,YUME MART CONVENIENCIA E PRESENTES LTDA,39491289000124,39491289000124,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,15000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-10-20,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,TAMOIO,04009010,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,+55 (11) 5668-1177,+55 (11)8520-9756,-,regularizacao@cervix.com.br,MARCIO SEIJI FUJIMURA|ROSANA YAMAMOTO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,conveni,Não,RUA,16,ANEXO 30
NONNA PAOLA PIZZARIA,NONNA PAOLA BAR E PIZZARIA LTDA,05298572000112,05298572000112,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,44,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,19,2002-07-17,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA ERNESTO,JOAO CALIXTO,05731360,-,nonnapaola.com.br,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,44,"+55 (11) 5611-4060,+55 (11) 5812-4840",+55 (11) 5611-7654,-,sabara@uol.com.br,MARIA IVETE CANTON SPAGNOL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|pizza,Não,RUA,2,-
2NDFLOORBAR,LANCHONETE LFY LTDA,17894048000193,17894048000193,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,506482,5,10000,Demais,206-2,Sociedade Empresária Limitada,0,9,2013-04-09,Alta,Estável,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,DOS NHAMBIQUARAS,04090011,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,506482,5611-2/03,5,+55 (11) 2781-2442,+55 (11) 2339-8878,-,"lyscava@gmail.com,l.yscava@gmail.com",HILDA MITIE MIYAMOTO YSCAVA|LUIS FERNANDO YSCAVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar|lanch,Não,ALAMEDA,921,-
KIBUTS,BAR E LANCHES BARUERI LTDA,61998316000109,61998316000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,6,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,32,1989-12-04,Alta,-,BRASIL,São Paulo,BARUERI,VILA ENGENHO NOVO,SAO JOAO,06416280,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,6,-,+55 (11) 4198-1102,-,-,MARIA APARECIDA BACELAR BOMFIM|ROSILEI BACELAR BOMFIM SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,50,-
-,BAR E LANCHES REFUGIO DA MADRUGADA LTDA.,12627846000135,12627846000135,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,366826,-,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,11,2010-09-24,Baixa,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,CONSELHEIRO RAMALHO,01325000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,-,-,366826,5611-2/03,-,-,+55 (11) 2951-4463,-,adriana.rozendo@superig.com.br,NIVALDO LAURENTINO DE SANTANA|KELLY CRISTINA DE MATOS FIALHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar|lanch,Não,RUA,1022,-
-,BAR E LANCHES EL GUATON LTDA,15507065000103,15507065000103,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2012-01-05,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,MOURATO COELHO,05417011,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 3085-9466,-,elbacastro@gmail.com,RENNATO ALONSO RIQUELME CASTRO|FELIPE ANDRES RIQUELME CASTRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,861,-
-,LUMAPRI RESTAURANTE LTDA,36476160000159,36476160000159,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,3,12000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-02-26,Alta,-,BRASIL,São Paulo,OSASCO,CENTRO,DOS AUTONOMISTAS,06090010,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,3,-,+55 (11) 3788-7777,Restaurantes e similares,priscila@lumicontabilidade.com.br,PRISCILA MIYUKI YOSHIKAWA CAZALE|LUIZ ROBERTO DICONO|FERNANDO YAGURA MAEDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,restaurante,Não,AVENIDA,1768,LOJA  M 21
RESTAURANTE TOKS E TEMPEROS,MIX DOG LANCHONETE LTDA,14412307000104,14412307000104,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,667599,4,5000,Demais,206-2,Sociedade Empresária Limitada,0,10,2011-09-27,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,BOM RETIRO,MAMORE,01128020,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,667599,5611-2/03,4,-,+55 (11) 98209-6716,-,mix.dog@hotmail.com.br,WESLEY JIANCARLOS ALVES NUNES|GESIANE FRANCISCA DE SOUZA NUNES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,213,-
-,SUA KASA LANCHONETE E RESTAURANTE LTDA,17109886000109,17109886000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,9,2012-10-08,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,CUNHA GAGO,05421001,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,-,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,ROBERTO DOS REIS ANDRADE|CAROLINE TAMARA OLYMPIO DOS SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,462,-
-,RECANTO CALIFORNIA LANCHONETE E RESTAURANTE LTDA,14584533000172,14584533000172,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,8,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-10-11,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,TEODORO SAMPAIO,05406000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,8,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,MARCOS PAULO PEREIRA GAMA|NATIELLE DE SOUZA GONCALVES|ANTONIO JOSE DA GAMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,516,-
-,LANCHONETE E RESTAURANTE ESTACAO DA CERVEJA LTDA,14506538000187,14506538000187,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,11,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-09-22,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA DA SAUDE,SAO SEBASTIAO,04144060,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,11,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,MARCOS RENATO MONTEIRO ARAUJO|GERALDO JOSE DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,59,-
BAR DO URSO,BEAR & BEER COMERCIO DE BEBIDAS LTDA.,32083873000282,32083873000100,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,3,2019-01-24,Média,-,BRASIL,São Paulo,OSASCO,VILA YARA,DOS AUTONOMISTAS,06020012,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 4301-7724,-,arluperi@uol.com.br,TATIANE GOMES FERREIRA|CAROLINE TOMIE GALVAO HIGA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar,Não,AVENIDA,896,QUIOSQQT 05
-,BAR DO RAMIRO LTDA,10972649000128,10972649000128,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,11,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2009-07-07,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTANA,DOUTOR CESAR,02013001,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,11,+55 (11) 3106-8001,+55 (11) 3105-3946,-,departamento.legal@novacapcontabil.com.br,RONALDO DE OLIVEIRA|FABIO DE LIMA RAMIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar,Não,RUA,105,-
HOLANDES HAMBURGUERIA,DUTCHAMAN S HAMBURGUERIA LTDA,22120130000109,22120130000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,7,2015-03-24,Média,-,BRASIL,São Paulo,SAO PAULO,JABAQUARA,TENENTE MAURO DE MIRANDA,04345030,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,0,+55 (11) 5012-7334,+55 (11) 5011-3967,-,exercitarepilates@gmail.com,SAMIR FARIA DOS REIS|LUANA IANNI MARTINS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,144,146
BURGER VILA AMERICA,HAMBURGUERIA BURGER VILA AMERICA LTDA,41125752000166,41125752000166,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2021-03-08,Baixa,-,BRASIL,São Paulo,SAO PAULO,MOINHO VELHO,JOAO CORDEIRO,02960000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,-,+55 (11)9359-7864,-,henrique_calado@hotmail.com>,HENRIQUE CHAVES CALADO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,475,-
-,HAMBURGUER 6813 LTDA,43016435000137,43016435000137,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,18,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,50,1971-05-25,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,WASHINGTON LUIS,04627005,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,18,-,+55 (11) 5542-4277,-,-,MARINA PINHEIRO CAVALCANTE|TOMAZ DE AQUINO ALMEIDA CAVALCANTE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,AVENIDA,6813,-
TAG BURGER,THE AMAZING BURGER LTDA,28541074000154,28541074000154,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,11,15000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2017-08-30,Alta,-,BRASIL,São Paulo,SAO PAULO,PARAISO,MARIA FIGUEIREDO,04002001,-,tagburgerbr.com.br,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,11,-,+55 (11) 2501-2907,-,tagburgersp@gmail.com,FELIPE GARCIA SOTTO MAIOR|DANIEL SILVA DO MONTE MARTINS|RAPHAEL BARROS MADI|RAINER KALLE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,181,-
-,BURGER 26 FAST FOOD LTDA,34103599000100,34103599000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,1,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-07-03,Alta,-,BRASIL,São Paulo,SAO PAULO,CENTRO,DO COMERCIO,01013010,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,1,-,+55 (11) 3106-4433,-,luciano@twfcontabilidade.com.br,ELVIRA EVANGELISTA COUTO|MARIA DA CONCEICAO LEAL MAUES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,14,LOJA  26
HAMBURGER DINER,BENTO KITCHEN SOCIEDADE UNIPESSOAL LIMITADA,41035704000187,41035704000187,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2021-03-01,Média,-,BRASIL,São Paulo,SAO PAULO,VILA BERTIOGA,DO ACRE,03181100,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,-,+55 (11) 4771-5232,-,bruno.kobayashi@hotmail.com,BRUNO MITSUAKI KOBAYASHI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,299,LOJA  13
CARDINALLI RESTAURANTE & PIZZARIA,PIZZARIA CARDINALI LTDA,21072164000102,21072164000102,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,19,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-09-18,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE BOTURUSSU,JOAO ANTONIO ANDRADE,03805070,-,pizzariacardinalli.com.br,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,19,-,+55 (11) 2054-0822,-,contabilanser@terra.com.br,RENATA FINA LOPES DE SOUSA|JOSE ROBERTO BEZERRA DE SOUSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,pizza|restaurante,Não,RUA,54,-
