Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
PIT STOP,PIT STOP SUCOS E LANCHES LTDA,14321466000101,14321466000101,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-09-19,Alta,-,BRASIL,São Paulo,SAO PAULO,SE,BENJAMIM CONSTANT,01005000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,5,+55 (11) 3105-3946,+55 (11) 3106-8001,-,dl@novacapcontabil.com.br,JOSE LUCIANO CARVALHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,23,-
MIRIM POINT,MIRIM POINT SUPER LANCHES LTDA,01022978000117,01022978000117,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2356164,37,150000,Demais,206-2,Sociedade Empresária Limitada,0,26,1996-01-18,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM DAS FLORES,DO M'BOI MIRIM,04905023,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,2356164,5611-2/03,37,"+55 (11) 3755-7000,+55 (11) 3755-7387,+55 (11) 3886-4800,+55 (11) 5518-4034",-,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",JOSE DA FONSECA RIBEIRO|FEDERICO ANTONIO ZANOLI|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA|J. F. HOLDING DE PARTICIPACAO EIRELI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ESTRADA,1707,-
LANCHONETE ACOPIARA,LANCHONETE ACOPIARA LTDA,04440543000180,04440543000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,17,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,21,2001-05-10,Alta,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,CELSO GARCIA,03064000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,17,"+55 (11) 2781-4800,+55 (11) 2227-2114,+55 (11) 2872-7496",+55 (11) 2093-0796,-,lanchoneteacopiara@yahoo.com.br,MARIA DIOMAR TEIXEIRA MILITAO|FRANCILIPE ALVES TEIXEIRA|MARIA DEUSELINA COSTA TEIXEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,3994,-
MR BRUGI,LEOES DO ARQUI HAMBURGUERIA LTDA,33166135000180,33166135000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,4,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-03-27,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,MINISTRO JESUINO CARDOSO,04544051,-,mrbrugi.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,4,-,+55 (11) 5555-5555,-,adm@adm.com.br,THIAGO HIDEO IWAMOTO|CAROLINA CIRELLI FRANCEZ,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,RUA,498,-
-,ESPETACULO BAR E LANCHES LTDA,04417169000100,04417169000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,2,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,21,2001-04-30,Alta,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,PARA,01243020,-,barhigienopolis.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,2,+55 (11) 3673-1911,+55 (11) 3255-8676,-,bh@barhigienopolis.com.br,TEODORO EGGERS NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,2,-
ESPETINHO MOEMA,ESPETINHO MOEMA BAR E LANCHES LTDA,37659889000123,37659889000123,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-07-08,Alta,-,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,ARATAS,04081004,-,espetinhomoema.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 5035-8730,-,jroberto@brukus.com.br,MARCIA FREIRE DE SOUZA|SANDRA REGINA SANCAO FERREIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,AVENIDA,801,-
-,ESMERALDA RESTAURANTE E HAMBURGUERIA LTDA,34621800000141,34621800000141,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-08-22,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,CONSELHEIRO RODRIGUES ALVES,04014012,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 5571-4751,-,classicburgervilamariana@gmail.com,ARTHUR VINICIUS RUPERES MARIN|BRUNO ROBERTO LUCCHESI E SILVA|FABIO DIAS EL JAMAL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg|restaurante,Não,AVENIDA,1141,-
ROCK & RIBS,RESTAURANTE CTNB LTDA,11483469000145,11483469000145,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4800000,11,600000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2010-01-19,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,PALESTRA ITALIA,05005030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/03,11,+55 (11) 3662-2856,+55 (11) 3399-2288,-,legal@mecacont.com.br,MATEUS PIMENTEL COSTA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,500,SUC FF 235
BARELLO BURGUER,LANCHONETE CARLOS WEBER 276 LTDA,10247522000146,10247522000146,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,13,2008-07-08,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BELA ALIANCA,SAMUEL KLABIN,05077015,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,1,-,+55 (11) 3107-8504,-,rangelcontabil@gmail.com,RENATO RIBEIRO DE SOUZA|EFIGENIO CHAGAS DE SOUSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|burg|lanch,Não,RUA,193,: LOJA 1307; : EXTRA ANHANGUERA;
-,LANCHONETE TARUMAI LTDA,96651146000176,96651146000176,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,11,80000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,29,1993-05-07,Alta,-,BRASIL,São Paulo,SAO PAULO,CENTRO,TRES DE DEZEMBRO,01014020,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,11,-,-,-,-,RODRIGO AUGUSTO FERNANDES|MARIA AUGUSTA FERNANDES|JORGE AUGUSTO FERNANDES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,64,-
-,CAMPUS PASTA GRILL LANCHONETE LTDA,07016244000101,07016244000101,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,10,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,17,2004-09-01,Alta,-,BRASIL,São Paulo,SAO PAULO,JURUBATUBA,ENGENHEIRO EUSEBIO STEVAUX,04696000,-,campuspastagrill.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,21,-,+55 (11) 5682-7652,-,adm@campuspastagrill.com.br,BENJAMIN ALVES JUNQUEIRA|GUSTAVO RODRIGUES MIADAIRA|THIAGO MICHELIN JUNQUEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,823,-
-,VIDE MERCEARIA E LANCHES LTDA,61520789000104,61520789000104,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,60,1961-08-22,Alta,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,DA CONSOLACAO,01301000,-,-,não,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,5,-,-,-,cafegalicia@terra.com.br,JAQUELINE APARECIDA TORRA SZYBISTY,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,397,-
-,TEKITA SUCOS E LANCHES LTDA,07317996000102,07317996000102,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,17,2005-04-04,Alta,-,BRASIL,São Paulo,SAO PAULO,CENTRO,QUINZE DE NOVEMBRO,01013000,-,-,não,não,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,1,-,-,-,-,SERGIO FERREIRA ALVES|FERNANDO LUIS FERREIRA ALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,80,LOJA 3
DELICAFE,DELICAFE CAFETERIA E CONVENIENCIA LTDA,25135866000130,25135866000130,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,1,110000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,5,2016-07-05,Média,-,BRASIL,São Paulo,BARUERI,BETHAVILLE I,CALDAS NOVAS,06404301,-,delicafe.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,1,-,+55 (11) 4785-1111,-,paralegal3@contecnica.com.br,SIMONE XAVIER SANT ANA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",conveni,Não,RUA,50,SALA  003
-,D & G LANCHES LTDA,03042239000201,03042239000112,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,6,2016-01-07,Alta,-,BRASIL,São Paulo,SAO PAULO,MORUMBI,GIOVANNI GRONCHI,05651002,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,5,-,+55 (11) 3459-6995,-,portes2006@uol.com.br,DIRLEI PORTES|GORETI SOUZA PORTES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,2799,TERREO
-,LANCHONETE E RESTAURANTE GASPAO LTDA,00966245000178,00966245000178,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,7,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,26,1995-11-29,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM SANTO ANTONIO,MANUEL HOMEM DE ANDRADE,05723400,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,7,-,-,-,-,TALITA DELEGREDO|RAFAEL ROSETTI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,RUA,28,A
-,BAR E PASTELARIA IRMAOS YOKOYAMA LIMITADA,49928989000197,49928989000197,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,11,70000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,44,1978-04-19,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMBUCI,LINS DE VASCONCELOS,01538000,-,pastelariayokoyama.com.br,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,11,-,-,-,-,WALTER MASSAO YOKOYAMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,AVENIDA,1,1.369
-,CRUZEIROS BAR LANCHONETE RESTAURANTE E DELIVERY NORTH SOCIEDADE UNIPESSOAL LIMITADA,38194605000133,38194605000133,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,27,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-08-24,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GUILHERME,OTTO BAUMGART,02049900,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,27,-,+55 (11) 5062-5433,-,contato@unidoscontabilidadecom.br,RENAN DARGAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch|restaurante,Não,AVENIDA,500,LOJA  SUC-913A
SLIDERS HAMBURGUERIA,P3S COMERCIO VAREJISTA DE ALIMENTOS E BEBIDAS LTDA,29803292000182,29803292000182,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,8,350000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,3,4,2018-02-28,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BUARQUE,MAJOR SERTORIO,01222000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,11520000,5611-2/03,20,-,+55 (11) 3589-7990,-,contato@diretriz3p.com.br,DIEGO DA SILVA LEITE|VICTOR CORREA SOUZA|ELENA CRISTINA SIERRA|DIEGO CELSO LOPES BALLICO|PEDRO ABDO RAUH|BRUNO MIURA LUNARDI|LEONARDO SCHONWALD|PEDRO HENRIQUE HERNANDEZ FACCHINI|JOAO PAULO PIRES FOGAROLLI|BRUNO JACOB PERINA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,RUA,764,LOJA  A
MALDIVAS PUB,MALDIVAS PUB LTDA,37255628000148,37255628000148,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-05-28,Média,-,BRASIL,São Paulo,SAO PAULO,VILA LEOPOLDINA,SCHILLING,05302001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,1,+55 (11) 2872-5003,+55 (11) 2872-5004,-,emanuelle@topplanejamento.com.br,CAROLINE MICHELLE MARCHETTI SANTESSO|VICTORIA GABRIELLE MARCHETTI SANTESSO|MARINALVA RIBEIRO DE ANDRADE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pub,Não,RUA,355,CASA  359 E 363
TROPICS JUICE BAR,TROPICS LANCHONETE SOCIEDADE LIMITADA,28090921000101,28090921000101,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,5,250000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2017-07-03,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,DOS PINHEIROS,05422000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,5,-,+55 (11) 5083-0326,-,thiago.martins@vlcconsultores.com.br,HELOISA FERREIRA WHATELY,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,248,LOJA  A
-,BAR E RESTAURANTE PAULISTAO DE OURO LTDA,37642880000100,37642880000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-07-07,Alta,-,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,DA CONSOLACAO,01416001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,JOAO PAULO AGUIAR SOUZA|DENIS TEIXEIRA LIMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,2885,ANEXO 2893
ONZE PIZZAS,ONZE PIZZAS LTDA,14344034000108,14344034000108,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-09-05,Alta,-,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,MIRUNA,04084000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,0,-,+55 (11) 5080-3300,-,legalizacao@nkcontabilidade.com.br,CHRISTOPHER BUDNY JULIANO FERRARO|GIULIANNO BUDNY JULIANO FERRARO|MARCIO CESAR JULIANO FERRARO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,AVENIDA,141,-
PIZZA NO PEDACO,PIZZARIA TORRECAMPI LTDA,03444967000150,03444967000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,75000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,22,1999-10-04,Alta,-,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,SANTOS,01418200,-,-,sim,não,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 3085-7178,-,-,JOSE CORREIA DA SILVA|ARMINDO CORREIA DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,ALAMEDA,2542,2546
-,PIRAPORINHA POINT LANCHES LTDA.,07882075000192,07882075000192,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4338600,31,300000,Demais,206-2,Sociedade Empresária Limitada,0,16,2006-03-07,Alta,Em crescimento,BRASIL,São Paulo,DIADEMA,VILA NOGUEIRA,PIRAPORINHA,09950000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,4338600,5611-2/03,31,+55 (11) 4066-7078,+55 (11) 4066-6548,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",TUPIN COMERCIAL DE PARTICIPACOES SOCIETARIAS LTDA|HMA COMERCIAL DE PARTICIPACOES SOCIETARIAS LTDA.|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA|MAURO AUGUSTO SARAIVA|APARECIDO DA SILVA|MARCELO TADEU ANASTACIO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,1,1.320
-,OLISTIKI LANCHONETE E COSMETICOS LTDA.,24400031000106,24400031000106,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,6,2016-03-16,Média,-,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,OSCAR FREIRE,01426001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,1,-,+55 (11) 3123-8400,-,seta@setacontabil.com.br,PEDRO RICARDO GALDI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,261,-
-,VERGUEIRO SUPER LANCHONETE LTDA,64527369000130,64527369000130,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4338832,2,30000,Demais,206-2,Sociedade Empresária Limitada,0,31,1990-09-19,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,VERGUEIRO,04101000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,-,-,4338832,5611-2/03,2,+55 (11) 2081-4857,+55 (11) 5575-1243,-,brazcontabil@brazcontabil.com.br,MANUEL DA ROSA FERREIRA|FLAVIO MORAES ARDITO|MARCELO MORGANTI FERRO|SERGIO RICARDO DELLA CROCCI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,1709,-
OCA TAPIOCA E LANCHONETE,NCR LANCHONETE SOCIEDADE EMPRESARIAL LTDA,01113565000148,01113565000148,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1248443,15,30000,Demais,206-2,Sociedade Empresária Limitada,0,26,1996-03-15,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM DAS FLORES,DO M'BOI MIRIM,04905000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1248443,5611-2/03,15,"+55 (11) 2914-0076,+55 (11) 2914-9954",+55 (11) 5574-1210,-,marcio@jtn.com.br,ALMIR FERRER JUNIOR|NEIDE CISNEIROS RONDON,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ESTRADA,22939,QUIOSQ02
MARELLA'S CAFE E LANCHES,MARELLA'S COMERCIO DE ALIMENTOS LTDA,03701424000171,03701424000171,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,0,250000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,3,22,2000-03-15,Média,-,BRASIL,São Paulo,SAO PAULO,VILA GUMERCINDO,VIGARIO ALBERNAZ,04134021,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,11520000,5611-2/03,33,-,+55 (11) 3542-9660,-,jaaccontabil@yahoo.com.br,MARCO ANTONIO VARELLA|ELISABETE APARECIDA VAZ MARIANO VARELLA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,908,-
ITABERABA POINT,ITABERABA POINT SUPER LANCHES LTDA,00005858000149,00005858000149,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,3915714,1,591000,Demais,206-2,Sociedade Empresária Limitada,0,28,1994-05-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,ITABERABA,ITABERABA,02739000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,-,-,3915714,5611-2/03,1,"+55 (11) 3755-7387,+55 (11) 3886-4800",+55 (11) 3755-7000,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br,silene.mendonca@br.gt.com",MARCELO TADEU ANASTACIO|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,5015,-
ACACIO,LANCHONETE ACACIO LTDA,60608965000193,60608965000193,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,5,125000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,55,1966-08-26,Alta,-,BRASIL,São Paulo,SAO PAULO,ITAQUERA,ACOTIPA,08210040,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,5,-,-,-,-,FRANKLIN DE SOUZA ROCHA|CAMILA DOLORES ROCHA SOUSA|ARY LOURENCO DA COSTA FILHO|JOSE ALVES DE LIMA|ANA DE CASTRO ROCHA MORAIS|FRANQUELIM DE CASTRO ROCHA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,2469,-
-,PARADA X LANCHONETE E RESTAURANTE LTDA,18734138000180,18734138000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,34,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,8,2013-08-21,Alta,-,BRASIL,São Paulo,SAO PAULO,CANINDE,PRESIDENTE CASTELO BRANCO,03036000,-,paradax.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,34,-,+55 (11) 3325-6987,-,paradaxlanchonete@hotmail.com,SONIA MARIA LOPES PICCINATO|IRACEMA DA SILVA PEREIRA FERREIRA|FERNANDA ROCHA ARAUJO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,AVENIDA,4050,-
ESQUINA DO PASTEL II,BAR ESQUINA DO PASTEL II LTDA,68917053000105,68917053000105,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,7,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,29,1992-10-07,Alta,-,BRASIL,São Paulo,SAO PAULO,BOM RETIRO,JARAGUA,01129000,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,7,-,-,-,-,VALDIMILSON LUZ MOREIRA|ALTAI MOREIRA SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,533,-
