Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
MOCOTO - BAR E RESTAURANTE,MOCOTO RESTAURANTE E CACHACARIA LTDA,46179149000180,46179149000180,matriz,Restaurantes e similares,Alimentação,11193336,55,1000000,Demais,206-2,Sociedade Empresária Limitada,3,48,1974-04-25,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA MEDEIROS,NOSSA SENHORA DO LORETO,02219001,https://www.instagram.com/mocotorestaurante,mocoto.com.br,sim,não,SP,(6) R$10M - R$30M,(3) 51 - 200,Médio,-,ATIVA,Não,Não Optante,54125472,5611-2/01,60,"+55 (11) 2201-0671,+55 (11) 99432-1774,+55 (11) 2949-7049,+55 (11) 2951-3056,+55 (11) 4506-6125",+55 (11) 2842-9123,-,-,RICARDO DOS SANTOS LIMA|PATRICIA OLIVEIRA SANTOS|SILVIA GUZELA ALMEIDA LEITE|RODRIGO SALAY OLIVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Sim,AVENIDA,1100,-
-,DOLCISSIMO LANCHONETE E CAFE LTDA,20278105000114,20278105000114,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,20475457,57,500000,Demais,206-2,Sociedade Empresária Limitada,11,7,2014-05-19,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,WASHINGTON LUIS,04626001,-,gdolce.com.br,sim,sim,SP,(6) R$10M - R$30M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,254713490,5611-2/03,193,-,+55 (11) 3123-8400,-,seta@setacontabil.com.br,ANGELO LUIZ ANASTASI|EDUARDO ANASTASI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,-,S.CENTRAL                 P TERREO                  T. PASSAG.                EMP.BR.INF-EST.           AEROP.
-,EKMEK COMERCIO  ROTISSERIE E BUFFET LTDA,32997714000102,32997714000102,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,1440000,56,80000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-03-12,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA PICININ,JULIEN BELIN,02930120,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5620-1/02,56,+55 (11) 5096-7501,+55 (11) 5531-1893,-,financeiro@marclaud.net.br,CARMEN ADAMEC ALVES|ANTONIO DA SILVA ALVES,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,8,-
PIZZARIA E ROTISSERIA LA VILLE,CONFEITARIA E ROTISSERIA LA VILLE EIRELI,10688725000178,10688725000178,matriz,Restaurantes e similares,Alimentação,1440000,70,98000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,13,2009-03-03,Alta,-,BRASIL,São Paulo,TABOAO DA SERRA,PARQUE SANTOS DUMONT,COMENDADOR ANGELO RINALDI,06754070,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,70,+55 (11) 4154-6816,+55 (11) 4994-0311,"Padaria e confeitaria com predominância de revenda,Lanchonetes, casas de chá, de sucos e similares,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente",silvacont@uol.com.br,CARLOS ALBERTO FREIXEDELO JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,83,-
DUE ALIMENTOS,DUE2 ALIMENTACAO S/A,14698540000103,14698540000103,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,1000000,82,2500000,Demais,205-4,Sociedade Anônima Fechada,0,10,2011-11-21,Alta,Em declínio,BRASIL,São Paulo,OSASCO,PIRATININGA,TRES ANDRADAS,06230050,-,-,sim,sim,SP,(3) R$360k - R$1M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,1000000,5620-1/01,82,-,+55 (11) 4384-5730,-,adm@duealimentacao.com.br,JOSE ANTONIO MESCHINI|LUCIANO ERASMO MOREIRA,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(6) R$600k - R$1M,-,Não,RUA,432,-
MADERO CENTER NORTE,MADERO INDUSTRIA E COMERCIO S.A.,13783221001520,13783221000478,filial,Restaurantes e similares,Alimentação,329089871,78,"1022964295,97",Demais,204-6,Sociedade Anônima Aberta,270,3,2018-07-13,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA GUILHERME,CASALBUONO,02089900,-,restaurantemadero.com.br,sim,sim,SP,(8) R$100M - R$500M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,94833522658,5611-2/01,7611,-,+55 (41) 3013-2300,-,contasapagar@restaurantemadero.com.br,GIUGLIO PAOLO MUNARETTO|ARIEL LEONARDO SZWARC|NICOLAS RAYMOND GORGUET|MURILLO PILOTO PROENCA|RAFAEL DE OLIVEIRA MELLO|LUIZ ADRIANO URBANSKI|LUIZ RENATO DURSKI JUNIOR|MARTIN SECCO ARIAS|SILVIA EMANOELE PEREIRA DE PAULA|FERNANDO CEZAR DANTAS PORFIRIO BORGES|CARLOS BIEDERMANN|MAYSA DITZEL DURSKI MUNARETTO|HIANAE SCHRAMM,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,TRAVESSA,120,SUC 400                   SHOP CENTER NORTE
LUCCA PIZZARIA E ESFIHARIA,LUCCA BONIFACIO PIZZARIA E ESFIHARIA LTDA,23485302000100,23485302000100,matriz,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,Alimentação,360000,57,80000,Não Informado,206-2,Sociedade Empresária Limitada,0,6,2015-10-16,Média,-,BRASIL,São Paulo,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,FILIPE LAURI,08253180,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/04,57,+55 (11) 8727-2955,+55 (11) 2031-2350,-,marcia_torelli@hotmail.com,ANDREA LOPES ALMEIDA,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,pizza,Não,RUA,1,LOJA  1 E 2               LOTE  37                  QUADRA54
EMPORIUM & SABOR COZINHA EMBALADA,AIR CATERING FORNECIMENTO DE ALIMENTOS LTDA.,07182194000132,07182194000132,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,92398734,164,5000,Demais,206-2,Sociedade Empresária Limitada,3,17,2005-01-10,Média,Em declínio,BRASIL,São Paulo,GUARULHOS,VILA GALVAO,JULIO PRESTES,07063010,-,aircatering.com.br,sim,sim,SP,(7) R$30M - R$100M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,233062116,5620-1/01,164,"+55 (11) 2452-4940,+55 (11) 2442-2510,+55 (11) 99947-1372,+55 (21) 2561-6461,+55 (11) 97170-8607,+55 (11) 2451-0240",+55 (11) 2382-0299,-,"fiscal@ricco.net.br,lailson@aircatering.com.br",LAILSON CESAR DO NASCIMENTO ANTONACCIO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,835,: 843 / 855;
-,COTIDIANO RESTAURANTE LTDA,73181349000140,73181349000140,matriz,Restaurantes e similares,Alimentação,21300865,57,1484572,Demais,206-2,Sociedade Empresária Limitada,0,28,1993-12-14,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,COMENDADOR MIGUEL CALFAT,04537081,-,corrientes348.com.br,sim,sim,SP,(6) R$10M - R$30M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,21300865,5611-2/01,57,"+55 (11) 3032-6348,+55 (11) 3088-0276,+55 (11) 3849-0348,+55 (11) 4306-0348,+55 (21) 2557-4027,+55 (21) 3648-7008,+55 (41) 3075-0348,+55 (61) 3345-1348,+55 (11) 2614-5605,+55 (11) 2639-3142",+55 (11) 3849-8289,-,xml@corrientes348.com.br,CORRIENTES 348 PARTICIPACOES LTDA|JAIR COSER|MARA LARIOS SANTALLA|ASSADOR PARTICIPACOES S.A.,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,348,-
CHURRASCARIA E PIZZARIA ANALIA FRANCO,CHURRASCARIA E PIZZARIA ANALIA FRANCO EIRELI,17297415000171,17297415000171,matriz,Restaurantes e similares,Alimentação,360000,159,100000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-11-19,Média,-,BRASIL,São Paulo,SAO PAULO,VILA REGENTE FEIJO,VEREADOR ABEL FERREIRA,03340000,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/01,159,-,+55 (11) 2062-9038,-,gilberto.colombo@gccontabilidade.com.br,MARILCE POSTAL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,40,PISO SUPERIOR
TOKYO SP 110,BAR E RESTAURANTE TOKYO SP 110 LTDA,30481525000157,30481525000157,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",Alimentação,360000,53,800000,Não Informado,206-2,Sociedade Empresária Limitada,1,4,2018-05-17,Média,-,BRASIL,São Paulo,SAO PAULO,VILA BUARQUE,MAJOR SERTORIO,01222000,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,720000,5611-2/05,59,+55 (11) 2495-9249,+55 (11) 3159-0142,-,financeiro@tokyo011.com,FABIO BALESTRO FLORIANO|PAULO ROBERTO PASSINI JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar|restaurante,Não,RUA,106,CONJ  6 7 8 9
-,ALCA ALIMENTACAO EIRELI,17070334000134,17070334000134,matriz,Restaurantes e similares,Alimentação,2880000,60,105000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,9,2012-08-31,Média,-,BRASIL,São Paulo,SAO PAULO,VILA PALMEIRAS,GENERAL EDGAR FACO,02924600,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,5760000,5611-2/01,60,-,+55 (11) 2575-1800,-,paralegal11@mgcontecnica.com.br,CARLA TAVARES FONSECA CALAIS FRADE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2,-
-,SERVIPAN SERVICOS EM ATENDIMENTO E RECEPCOES EIRELI,30038177000148,30038177000148,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,360000,52,110000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2018-03-26,Média,-,BRASIL,São Paulo,SAO PAULO,BUTANTA,CAMARGO,05510050,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/02,52,-,+55 (11) 3031-0244,-,artur.eng@uol.com.br,ANTONIO COSTA NORONHA TAVARES,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,-,Não,RUA,395,-
-,NUTRI LINE REFEICOES LTDA,48903868000128,48903868000128,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,2880000,95,170000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,9,44,1977-06-03,Alta,-,BRASIL,São Paulo,GUARULHOS,CIDADE JARDIM CUMBICA,DAGMAR,07180100,-,nutriline.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,28800000,5620-1/01,96,+55 (11) 2976-0963,+55 (11) 2979-0108,-,exitusinf@uol.com.br,NELSON ALONSO RODRIGUES DA SILVA|ANA PAULA MONTAGNANI LISKE|MARCELO MONTAGNANI,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,37,-
BAR DA DONA ONCA,BAR DA DONA ONCA LTDA,09252556000140,09252556000140,matriz,Restaurantes e similares,Alimentação,360000,53,5000,Não Informado,206-2,Sociedade Empresária Limitada,0,14,2007-07-27,Alta,-,BRASIL,São Paulo,SAO PAULO,REPUBLICA,IPIRANGA,01046010,-,bardadonaonca.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5611-2/01,53,+55 (11) 3255-4517,+55 (11) 3257-1887,-,"vls.publicidade@uol.com.br,financeiro@bardadonaonca.com.br",JULIO CESAR DE TOLEDO PIZA NETO|JANAINA CECILIA TORRES DOS SANTOS RUEDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar,Não,AVENIDA,200,LOJA  27-29
-,RENOME REFEICOES COLETIVAS EIRELI,04436006000167,04436006000167,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,44851015,193,1000000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),6,21,2001-05-14,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,AGUA FRIA,ISMAEL NERI,02335001,https://www.instagram.com/renomerefeicoes,renomerefeicoes.com.br,sim,sim,SP,(7) R$30M - R$100M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,402233251,5620-1/01,193,"+55 (11) 2203-2932,+55 (11) 2283-4603,+55 (11) 2978-6000,+55 (11) 6973-5635",-,-,adm@renomerefeicoes.com.br,MARIO DE VINCENZO JUNIOR,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Sim,RUA,764,-
-,SINGULAR GESTAO DE SERVICOS LTDA,05951758000552,05951758000129,filial,Restaurantes e similares,Alimentação,360000,84,6000000,Demais,206-2,Sociedade Empresária Limitada,6,11,2011-04-08,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,PARQUE SAO LOURENCO,FORTE DO LEME,08340010,-,denjud.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,4116070703,5611-2/01,2479,-,+55 (21) 3752-9943,-,contabilidade@denjud.com.br,CARLSON RUY FERREIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,-,Não,AVENIDA,1150,LOTE  1                   LOTE  2                   LOTE  3                   QUADRAJ
ATELIER DOS PAES,GALERIA DOS PAES HOSPITALITY LTDA,30281573000100,30281573000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,55,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2018-04-24,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,DOUTOR ALCEU DE CAMPOS RODRIGUES,04544000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,55,-,+55 (11) 3107-1598,-,expediente@pacinicontabil.com.br,RENATA GUEDES FERREIRA|RICARDO GUEDES DE OLIVEIRA|MAYSA SCHOELER MALDONADO|MILTON GUEDES DE OLIVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,95,-
VIVANT DELIVERY,RESTAURANTE VIVANT LTDA.,11070781000107,11070781000107,matriz,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,Alimentação,360000,97,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2009-08-11,Média,-,BRASIL,São Paulo,SAO CAETANO DO SUL,SANTO ANTONIO,GOIAS,09521310,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/04,97,"+55 (11) 4223-5553,+55 (11) 4223-5552",+55 (11) 4223-5555,-,dorival@vivano.com.br,CLOVIS SABONARO SALUTE|DORIVAL DIVINO AZEVEDO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,restaurante,Não,AVENIDA,1179,-
MADERO STH SH ANALIA FRANCO - SP/SP,MADERO INDUSTRIA E COMERCIO S.A.,13783221005356,13783221000478,filial,Restaurantes e similares,Alimentação,303260099,64,"1022964295,97",Demais,204-6,Sociedade Anônima Aberta,270,3,2018-09-25,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA REGENTE FEIJO,REGENTE FEIJO,03342000,-,restaurantemadero.com.br,sim,sim,SP,(8) R$100M - R$500M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,94833522658,5611-2/01,7611,-,+55 (11) 3063-0675,-,contasapagar@restaurantemadero.com.br,GIUGLIO PAOLO MUNARETTO|ARIEL LEONARDO SZWARC|NICOLAS RAYMOND GORGUET|MURILLO PILOTO PROENCA|RAFAEL DE OLIVEIRA MELLO|LUIZ ADRIANO URBANSKI|LUIZ RENATO DURSKI JUNIOR|MARTIN SECCO ARIAS|SILVIA EMANOELE PEREIRA DE PAULA|FERNANDO CEZAR DANTAS PORFIRIO BORGES|CARLOS BIEDERMANN|MAYSA DITZEL DURSKI MUNARETTO|HIANAE SCHRAMM,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1739,LOJA  LR-28B
ESFIHA MIX,NOVAIS RODRIGUES COMERCIO DE ALIMENTOS LTDA,29093020000136,29093020000136,matriz,Restaurantes e similares,Alimentação,360000,71,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,4,2017-11-17,Alta,-,BRASIL,São Paulo,SAO PAULO,PIRAJUSSARA,CARLOS LACERDA,05789000,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/01,71,-,+55 (11) 4244-7130,-,jc.contab@uol.com.br,TATIANE CASTILHO RODRIGUES AZEVEDO|BRUNO HENRIQUE AZEVEDO ALVES|ERNANY OLIVEIRA NOVAIS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,-,Não,AVENIDA,90,-
-,BARUEL GRILL EVENTOS E SERVICOS DE BUFFET LTDA,17517742000191,17517742000191,matriz,Restaurantes e similares,Alimentação,1440000,65,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,9,2013-01-15,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BARUEL,BARUEL,02522000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,65,-,+55 (11) 3107-8504,-,rangelcontabil@gemail.com,MARIA TEREZA MATOS CORREA|PATRICIA DE MATOS CORREA MORI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,AVENIDA,385,389
-,A CASA DO PORCO COZINHA DE TRADICAO BAR E  RESTAURANTE LTDA,22888906000127,22888906000127,matriz,Restaurantes e similares,Alimentação,360000,82,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,6,2015-07-20,Alta,-,BRASIL,São Paulo,SAO PAULO,REPUBLICA,ARAUJO,01220020,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5611-2/01,82,-,+55 (11) 3258-0538,-,fps.asf.consult@uol.com.br,JEFFERSON RUEDA|JULIO CESAR DE TOLEDO PIZA NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar|restaurante,Não,RUA,124,-
-,KF COMERCIO E SERVICOS DE ALIMENTACAO LTDA,22922875000183,22922875000183,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,2880000,114,110000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,6,2015-07-24,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MORAES,CELIO,04168030,-,kfsa.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,5760000,5620-1/01,114,"+55 (15) 3031-9609,+55 (15) 3031-9615,+55 (15) 3031-9610",+55 (15) 3217-4141,-,"contato@alcanceempresarial.com.br,legalizacao@escritoriosercon.com.br",FRANCINE RODRIGUES PINTO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,131,SALA  1
ADRIX,PIZZARIA ADRIX LTDA,34742336000141,34742336000141,matriz,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,Alimentação,360000,52,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,2,2019-09-03,Alta,-,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,DEMARCHI,CAPITAO CASA,09811250,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/04,52,-,+55 (11) 4975-6415,-,clariceoliveira@globo.com,ULIANE MARINHO FRAGOZO|FABIANO RIBEIRO FRAGOZO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,112,-
-,REAL LANCHE E SERVICOS LTDA,32964999000185,32964999000185,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",Alimentação,720000,54,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-03-08,Alta,-,BRASIL,São Paulo,SAO PAULO,SUMARE,DOUTOR ARNALDO,01255000,-,-,sim,sim,SP,(3) R$360k - R$1M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/04,54,-,+55 (11) 3673-7393,-,legal@exata-contabil.com.br,RODRIGO COELHO CARVALHOSA DA CUNHA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,2264,-
FAMILIA DALLOGLIO ROTISSERIE,FAMILIA DALLOGLIO ROTISSERIE LTDA,26060322000110,26060322000110,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,57,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,5,2016-08-30,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM CRUZEIRO,AUGUSTO CORREIA,04803160,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/03,57,+55 (11) 5666-3300,+55 (11) 5666-9195,-,osvaldobolos@terra.com.br,OSVALDO DALL OGLIO|DANIELLA RIBEIRO DALL OGLIO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,113,-
ESFIHA MIX,ESFIHA MIX COMERCIO DE ALIMENTOS EIRELI,35342628000150,35342628000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,54,99990,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-10-29,Alta,-,BRASIL,São Paulo,TABOAO DA SERRA,CIDADE INTERCAP,MARIA BENTO DE LEMOS,06757140,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/03,54,-,+55 (11) 4244-7130,-,jc.contab@uol.com.br,TATIANE CASTILHO RODRIGUES AZEVEDO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,371,-
PREPARE,PREPARE COMERCIAL E SERVICOS LTDA,02394151000105,02394151000105,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,360000,55,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,24,1998-03-06,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE NOVO MUNDO,FRANCISCO FANGANIELO,02181160,-,preparecomercial.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/01,55,-,+55 (11) 2293-5077,-,repart@inoplantribuna.com.br,LAERTE ROBERTO LIGERI|ELIANA JANE LIGERI DE ARAUJO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,-,Não,RUA,300,-
VILA EUROPEIA,VILA EUROPEIA EVENTOS EIRELI,19083125000150,19083125000150,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,1440000,71,88000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2013-10-16,Média,-,BRASIL,São Paulo,SAO PAULO,VILA ANDRADE,ITAPIMIRUM,05716090,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5620-1/02,71,-,+55 (11) 3501-9322,-,societario@confirp.com,JOAO CARLOS ROSA DE JESUS FILHO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,335,-
TAKE FOODS,OTAVIU'S ALIMENTACAO EIRELI,02972330000174,02972330000174,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,360000,62,100000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,23,1999-02-10,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA DOM PEDRO I,GAMA LOBO,04269000,-,takefoods.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5620-1/01,62,"+55 (11) 9643-6342,+55 (11) 3889-2644",+55 (11) 5594-3975,-,vera@diana.com.br,VERA ELIANE DORETTO PRADO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,-,Não,RUA,1107,-
