Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,AZE G GASTRONOMIA E ENTRETENIMENTO - EIRELI,18731561000126,18731561000126,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,5323698,19,95000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2013-08-22,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,PACAEMBU,DOUTOR ARNALDO,01246000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,5323698,5611-2/03,19,-,+55 (11) 4193-6040,-,classico@classico-alphaville.com.br,CLAUDIA MEGUMI TAGOMORI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,455,SUBSL LOJA 09                   C.ACAD. OSWALDO CRUZ
-,A.M.A. RESTAURANTE LTDA.,20376303000110,20376303000110,matriz,Restaurantes e similares,Alimentação,9888399,24,750000,Demais,206-2,Sociedade Empresária Limitada,0,7,2014-06-03,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,REPUBLICA,DA REPUBLICA,01045001,-,estherrooftop.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,9888399,5611-2/01,24,-,+55 (11) 3815-2288,-,mitsu@fukabori.com.br,OLIVIER NOEL CHRISTIAN FRANCOIS ANQUIER|BENOIT RENAUD PHILIPPE MATHURIN,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,PRAÇA,76,SALA: 1101;
PIZZARIA ARTICO,TM PIZZA SAUDE LTDA,29412496000192,29412496000192,matriz,Restaurantes e similares,Alimentação,19708790,-,50000,Demais,206-2,Sociedade Empresária Limitada,0,4,2018-01-11,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,SAUDE,DO CURSINO,04132002,-,-,sim,sim,SP,(6) R$10M - R$30M,-,Médio,-,ATIVA,Não,Não Optante,19708790,5611-2/01,-,+55 (11) 98175-0674,+55 (11) 2304-8556,-,legal@satonet.com.br,FLAVIA REGINA COSTA FREIRE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,AVENIDA,3058,-
-,RESTAURANTE PREDEBON LTDA,14313603000158,14313603000158,matriz,Restaurantes e similares,Alimentação,6219570,15,50000,Demais,206-2,Sociedade Empresária Limitada,0,10,2011-05-31,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CENTRO,DA QUITANDA,01012010,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,6219570,5611-2/01,15,+55 (11) 3105-7760,+55 (11) 3105-1471,-,predebon@restaurantepredebon.com.br,DAIANE ARAUJO OSHIRO DA SILVA|MARCIA ARAUJO DE SOUSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,77,-
-,LAGARTEIRA RESTAURANTE LTDA.,14252414000112,14252414000112,matriz,Restaurantes e similares,Alimentação,7378102,12,100000,Demais,206-2,Sociedade Empresária Limitada,0,10,2011-08-23,Média,Estável,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,JURUCE,04080013,-,chiadorestaurante.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7378102,5611-2/01,12,"+55 (11) 5041-5276,+55 (11) 5071-1809",+55 (11) 3333-1887,-,societario@alencarevitasovic.com.br,MARIA GABRIELA FERREIRA DOS SANTOS|AUGUSTO ANDREOLLA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,776,-
-,HOCCA BAR LTDA,62653373000119,62653373000119,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,12067950,11,25000,Demais,206-2,Sociedade Empresária Limitada,1,50,1972-04-05,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,CENTRO,DA CANTAREIRA,01024000,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,26591639,5611-2/03,43,"+55 (11) 4327-2582,+55 (11) 3101-1199,+55 (11) 3227-0839",+55 (11) 3227-4741,-,fiscal@hoccabar.com.br,HORACIO FERREIRA GABRIEL|ANGELO NORBERTO FERREIRA GABRIEL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,306,MERC.MUN.PAULISTANO       RUA F BOX 08              RUA G BOX 1/3 E 7
BSA BUFFET,BSA BUFFET LTDA,37527383000160,37527383000160,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,11377912,0,5000,Demais,206-2,Sociedade Empresária Limitada,0,1,2020-06-25,Média,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01311931,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,11377912,5620-1/02,0,-,+55 (11) 4787-4905,-,marcus@guiacontabil.net,BRUNO ELENTUCH SERTA,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2001,CONJ  1719
BRAS FOOD REFEICOES,REFEICOES BRAS FOOD LTDA,11893767000103,11893767000103,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,8650000,13,2800000,Demais,206-2,Sociedade Empresária Limitada,0,12,2010-04-30,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01310200,-,refeicoesbrasfood.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,8650000,5620-1/01,13,"+55 (65) 3027-1914,+55 (11) 4708-7571,+55 (11) 4125-9956",+55 (11) 3429-3333,"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,Limpeza em prédios e em domicílios,Atividades de limpeza não especificadas anteriormente,Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns,Restaurantes e similares,Serviços de alimentação para eventos e recepções - bufê,Com...",adm@refeicoesbrasfood.com.br,VIRTUS ADMINISTRACAO E PARTICIPACOES S.A.|GLAUCIA HELENA DOS SANTOS CAMARGO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1636,CONJ  4                   ANDAR 15                  SALA  02
-,RESTAURANTE MOURA NUNES LTDA,00160171000188,00160171000188,matriz,Restaurantes e similares,Alimentação,5399863,-,90000,Demais,206-2,Sociedade Empresária Limitada,0,27,1994-08-12,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA GUARANI (Z SUL),DO CAFE,04311001,-,aneto.com.br,sim,sim,SP,(5) R$4.8M - R$10M,-,Médio,-,ATIVA,Não,Optante pelo Simples,5399863,5611-2/01,-,"+55 (11) 5070-8000,+55 (11) 5056-1921,+55 (11) 99613-8439,+55 (11) 99644-3223,+55 (11) 3082-1868",+55 (11) 5070-8001,-,gerencia@aneto.com.br,ANA CRISTINA CLEMENTINO NUNES REZENDE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,489,-
-,FF GESTAO GASTRONOMICA LTDA,19432427000197,19432427000197,matriz,Restaurantes e similares,Alimentação,6428227,33,78800,Demais,206-2,Sociedade Empresária Limitada,0,8,2013-12-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,OSCAR FREIRE,01426001,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,6428227,5611-2/01,33,+55 (17) 99717-7666,+55 (17) 3523-9323,-,legalizacao@nkcontabilidade.com.br,FOCAS PARTICIPACOES LTDA|SILVIO ALFREDO FRUGOLI|JOAO CARLOS BIANCO|BRUNO ELENTUCH SERTA|LYFE PARTICPACOES EIRELI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,193,-
-,TL - RESTAURANTES EMPRESARIAIS EIRELI,18177137000181,18177137000181,matriz,Cantinas - serviços de alimentação privativos,Alimentação,5903514,23,600000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2013-05-23,Alta,Em crescimento,BRASIL,São Paulo,EMBU DAS ARTES,AGUA MORNA,REGIS BITTENCOURT,06818000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,5903514,5620-1/03,23,-,+55 (11) 3174-5627,-,columbo@columbo.com.br,EDUARDO PAGANINI,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",restaurante,Não,RODOVIA,1962,KM 282
DELLA FATTORIA ALIMENTARE REFEICOES,DFA - DELLA FATTORIA ALIMENTARE REFEICOES LTDA,14835108000109,14835108000109,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,8191843,416,5000000,Demais,206-2,Sociedade Empresária Limitada,7,10,2011-08-11,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM SAO LUIS,GUIDO CALOI,05802140,-,dfarefeicoes.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(4) 201 - 500,Médio,-,ATIVA,Não,Não Optante,51697415,5620-1/01,416,-,+55 (11) 3223-1487,-,dfa@dfarefeicoes.com.br,RAFFAELLO CONSTANCIO DE PAULA MILAN,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1000,BLOCO 5                   ANDAR 4
NASCENTE,NASCENTE REFEICOES COLETIVAS EIRELI,01747348000100,01747348000100,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,8895460,1,600000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,25,1997-02-03,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM BRASIL (ZONA NORTE),JARDIM JAPAO,02221000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Não Optante,18544806,5620-1/01,9,"+55 (11) 9999-9999,+55 (13) 3493-1995",+55 (11) 2240-4689,-,nascente@cms.cnt.br,DAVID RICARDO BRUGOGNOLI,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1085,-
LAMEN KAZU,SNACK BAR SHIZUKA LTDA,56255862000110,56255862000110,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",Alimentação,7250884,19,100000,Demais,206-2,Sociedade Empresária Limitada,1,35,1986-08-15,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,LIBERDADE,THOMAZ GONZAGA,01506020,https://www.instagram.com/lamen_kazu/?hl=pt-br,lamenkazu.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,12278198,5611-2/04,39,-,+55 (18) 3558-1211,-,yoji@yamato.com.br,HISAMI TAKAGI|WAGNER YOJI HASEGAWA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Sim,RUA,87,-
-,A CHAPA LANCHES LTDA,60919826000180,60919826000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,14935979,21,60000,Demais,206-2,Sociedade Empresária Limitada,1,55,1966-12-07,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CAMBUCI,LINS DE VASCONCELOS,01537001,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,26000332,5611-2/03,38,-,+55 (11) 5056-4050,-,metropolitana@metropolitanasp.com.br,ERIKA GERMANO PORTO COELHO|NELSON GERMANO|CHRISTIAN GERMANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,1353,-
-,BTSA RESTAURANTE E COMERCIO DE ALIMENTOS LTDA,13079982000109,13079982000109,matriz,Restaurantes e similares,Alimentação,6871253,0,150000,Demais,206-2,Sociedade Empresária Limitada,0,11,2010-12-22,Alta,Em crescimento,BRASIL,São Paulo,SANTO ANDRE,CENTRO,PORTUGAL,09041321,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Não Optante,6871253,5611-2/01,0,"+55 (11) 94065-7339,+55 (11) 4557-8903,+55 (11) 4575-3100,+55 (11) 4557-8904,+55 (11) 4553-1729,+55 (11) 4553-1727",+55 (11) 5594-0005,-,clcfisco@clccontadores.com.br,MARCOS KAMIMURA|DIMAS CAMPOS SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,1464,-
OAZI,VAM BROS RESTAURANTE LTDA,11498711000154,11498711000154,matriz,Restaurantes e similares,Alimentação,5512264,25,400000,Demais,206-2,Sociedade Empresária Limitada,1,12,2009-12-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,JOAQUIM FLORIANO,04534010,-,oazi.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,13186490,5611-2/01,25,"+55 (11) 2148-0455,+55 (11) 3073-1560",+55 (19) 3571-3227,-,hamilton@sabiocontabil.com.br,VICTOR AKIYOCI FUKADA|MASSAHIRO JORGE FUKADA|ALEXANDRE YASSUIRO FUKADA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,123,-
SANTINHO,CIDREIRA RESTAURANTE E EVENTOS LTDA,11683894000188,11683894000188,matriz,Restaurantes e similares,Alimentação,7417866,19,10000,Demais,206-2,Sociedade Empresária Limitada,0,12,2009-12-22,Alta,Estável,BRASIL,São Paulo,SAO PAULO,PINHEIROS,BRIGADEIRO FARIA LIMA,05426100,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7417866,5611-2/01,19,+55 (11) 2059-4600,+55 (11) 3034-4673,-,senacont@senacont.com.br,MORENA LEITE WIEDEMANN|CAPIM RESTAURANTE E EVENTOS LTDA.|NELSON CALATAYUD|ORUN EMPREENDIMENTOS & PARTICIPACOES EIRELI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,201,TERREO
-,ROMABEL ALIMENTOS EIRELI,10533764000104,10533764000104,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,7651694,24,650000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,13,2008-11-28,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA SANTA CATARINA,GUSTAVO DA SILVEIRA,04376002,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7651694,5620-1/01,24,+55 (11) 2225-3590,+55 (11) 5032-0885,-,setcon@setcon.com.br,ROBERTO ATTISANO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,825,-
-,DEGAS POMPEIA LTDA,04534769000140,04534769000140,matriz,Restaurantes e similares,Alimentação,7282203,44,50000,Demais,206-2,Sociedade Empresária Limitada,0,20,2001-06-22,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA POMPEIA,POMPEIA,05022000,https://www.instagram.com/degaspompeia,degaspompeia.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7282203,5611-2/01,44,"+55 (11) 3864-9370,+55 (11) 3106-2876,+55 (11) 3873-2736,+55 (11) 99214-4916,+55 (11) 3115-0888,+55 (11) 3673-9972",+55 (11) 3873-0150,-,universal@unicontab.com.br,FRANCISCO PINTO TOMAZ|JOAQUIM MOTA DE CARVALHO|ARNALDO LUIZ DE SOUZA MELLO|EDUARDO LEME DE CARVALHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Sim,AVENIDA,796,-
Z DELI SANDUICHES,MESTER RAW RESTAURANTE LTDA,18786642000123,18786642000123,matriz,Restaurantes e similares,Alimentação,12392479,14,1000,Demais,206-2,Sociedade Empresária Limitada,5,8,2013-08-29,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,HADDOCK LOBO,01414002,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,89842749,5611-2/01,89,-,+55 (11) 2305-2211,-,"contato@zdeli.com.br,legalizacao@nkcontabilidade.com.br",MARCUS MESTER|BMESTER PARTICIPACOES EIRELI|JURAW PARTICIPACOES EIRELI|JULIO VILELA RAW|BRUNO ORNI MESTER,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1386,-
-,CANTINA DO ZELAO LTDA,61085528000103,61085528000103,matriz,Restaurantes e similares,Alimentação,7662347,25,400000,Demais,206-2,Sociedade Empresária Limitada,0,32,1989-07-27,Alta,Em declínio,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,CENTRO,JURUBATUBA,09725220,https://instagram.com/cantina_do_zelao,cantinadozelao.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7662347,5611-2/01,25,"+55 (11) 3907-3965,+55 (11) 3907-3973",+55 (11) 4101-4369,-,depto.legalizacao@macmatriz.com.br,LUCIA DE FATIMA ALVES DANTAS|LUISA ALVES DANTAS|ROSEMEIRE DANTAS|LUCIANA CRISPIM DE SOUSA SOBREIRA|ROSANA DANTAS|LUCIANA ALVES DANTAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Sim,RUA,926,-
-,PIZZARIA E CHURRASCARIA NOVA MACEDO LTDA,49292618000161,49292618000161,matriz,Restaurantes e similares,Alimentação,7290060,41,100000,Demais,206-2,Sociedade Empresária Limitada,0,44,1977-08-04,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,PERDIZES,MONTE ALEGRE,05014000,-,-,sim,não,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7290060,5611-2/01,41,+55 (19) 99826-8737,+55 (19) 3895-4621,-,-,JOSE ESTANISLAU RODRIGUES SPINOLA|JOAO PEDRO RODRIGUES SPINOLA|ABEL RODRIGUES DE FREITAS SPINOLA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,759,-
QUINTAL DO ESPETO,MOTT RESTAURANTE LTDA,07955278000161,07955278000161,matriz,Restaurantes e similares,Alimentação,12141352,32,280000,Demais,206-2,Sociedade Empresária Limitada,2,16,2006-04-03,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,DOS NHAMBIQUARAS,04090013,-,quintaldoespeto.com.br,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,12861352,5611-2/01,113,"+55 (11) 5095-6561,+55 (11) 5095-6566,+55 (11) 5095-6565",+55 (11) 5051-9733,-,"kokler@kokler.com.br,tesouraria@quintaldoespeto.com.br",MOTT PARTICIPACOES LTDA|GUSTAVO DEL NERO MOTT|PEDRO DE BARROS MOTT FILHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,ALAMEDA,1983,-
-,TACOS MEXICANOS BAR E RESTAURANTE LTDA.,32197578000176,32197578000176,matriz,Restaurantes e similares,Alimentação,19813645,3,564629,Demais,206-2,Sociedade Empresária Limitada,0,3,2018-12-06,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,CUNHA GAGO,05421001,-,lupebar.com.br,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,19813645,5611-2/01,3,-,+55 (11) 3018-4838,-,tiago.annarumma@gmail.com,RAFAEL BARRETO ANNARUMMA|FERNANDO ISEPI GASPARETTO|DANIEL AARON SILVA DE LA GARZA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,623,-
TAP RESTAURANTE,TAP RESTAURANTE LTDA,10216329000148,10216329000148,matriz,Restaurantes e similares,Alimentação,5864930,4,90000,Demais,206-2,Sociedade Empresária Limitada,0,13,2008-07-01,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,PINHEIROS,FERREIRA DE ARAUJO,05428001,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,5864930,5611-2/01,4,"+55 (11) 3031-7306,+55 (11) 3064-0033,+55 (11) 97878-2198,+55 (11) 3812-0657,+55 (11) 2095-9855,+55 (11) 3812-1848",+55 (11) 2609-6939,-,"tiago@nou.com.br,legalizacaoempresarial@orssa.com.br",TIAGO CESAR DEL BIANCO|AMILCAR GRIMBERGS DE AZEVEDO|PAULO ROBERTO DE SOUSA JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,419,-
DOOG HOT DOG,DOOG ORIGINAL S.A.,16803469000107,16803469000107,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,6405595,6,1358344,Demais,205-4,Sociedade Anônima Fechada,17,9,2012-08-22,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,PRESIDENTE JUSCELINO KUBITSCHEK,04543000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,98102717,5620-1/02,47,+55 (11) 3101-5679,+55 (11) 3051-3732,-,"societario@chahine.com.br,legal1@notaricontabil.com.br",GUSTAVO PORTUGAL KAUFMAN|ALDO JOSE DE CASTRO BRAGA JUNIOR,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1726,CONJ  204
MONSTER DOG,MONSTER DOG FRANCHISING E COMERCIO VAREJISTA E ALIMENTICIO LTDA,05088860000142,05088860000142,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,9924223,14,1085000,Demais,206-2,Sociedade Empresária Limitada,2,19,2002-05-28,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,BELENZINHO,BRIGADEIRO MORAIS,03302010,-,jrsfoods.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,17992987,5611-2/03,30,"+55 (11) 3851-1108,+55 (11) 99626-2649",+55 (11) 3609-8085,-,contabilidadeinovare@gmail.com,JOSE RICARDO DA SILVA|7SETE ENTERPRISES S/A,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,39,-
PASTELARIA KITUUTSS,PASTELARIA KITUUTSS LTDA,08328447000104,08328447000104,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7239134,24,18000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,15,2006-09-15,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA TALARICO,WALDEMAR CARLOS PEREIRA,03533000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7239134,5611-2/03,24,+55 (11) 2652-9809,+55 (11) 96642-1990,-,aalternativacontabil@terra.com.br,REINALDO MASSATOSHI KAYO|MEIRE KAYO OSHIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,296,E 294
-,N. PAULINO DE MACEDO PIZZARIA E CHURRASCARIA LTDA.,59682567000138,59682567000138,matriz,Restaurantes e similares,Alimentação,7850431,18,9000,Demais,206-2,Sociedade Empresária Limitada,0,33,1988-11-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CHACARA SANTO ANTONIO (ZONA SUL),AMERICO BRASILIENSE,04715001,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7850431,5611-2/01,18,"+55 (11) 5181-6707,+55 (11) 3935-4058,+55 (11) 98296-2589",+55 (11) 5181-6945,-,silvana.pizzaria@yahoo.com.br,JOSE LOURENCO DOS SANTOS|FRANCISCA ALVES DOS SANTOS|NILSON PAULINO DE MACEDO JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,1188,-
SUPLICY CAFES - MARKET PLACE,SAW CAFES LTDA,29743053000184,29743053000184,matriz,Restaurantes e similares,Alimentação,19693823,3,400000,Demais,206-2,Sociedade Empresária Limitada,0,4,2018-02-21,Alta,Estável,BRASIL,São Paulo,SAO PAULO,VILA GERTRUDES,DAS NACOES UNIDAS,04794000,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Não Optante,19693823,5611-2/01,3,+55 (11) 3965-1177,+55 (11) 3856-7402,-,legal@adcontabassessoria.com.br,ANDRE WEREBE|SHEYLA WEREBE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,13947,LOJA  103
REPUBLICA,CHURRASCARIA REPUBLICA - EIRELI,60394178000196,60394178000196,matriz,Restaurantes e similares,Alimentação,9499437,20,88000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,55,1966-07-08,Média,Estável,BRASIL,São Paulo,SAO PAULO,REPUBLICA,DA REPUBLICA,01045001,-,-,sim,não,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,9499437,5611-2/01,20,+55 (15) 99793-8677,+55 (15) 3376-7102,-,-,JOSE MONTINI NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pub,Não,PRAÇA,483,-
