Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
QUATRO K PRODUCOES,EMPORIO E MERCEARIA IRMAOS MARCHINI EIRELI,16985613000165,16985613000165,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2095944,14,150000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-07-12,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,PADRE FRANCISCO DE TOLEDO,03590120,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2095944,4712-1/00,14,-,+55 (16) 3951-8413,-,contato@rtoempresarial.com.br,BRUNO MARCHINI,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,455,LOJA: E;
ALIMENTOS COSTA,HENRIQUE COSTA ALIMENTOS EIRELI,36674035000153,36674035000153,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,-,105000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2020-03-13,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIA,ELI,02114011,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,2880000,4712-1/00,-,-,+55 (11) 4138-1000,-,fabiohenriquecosta1996@hotmail.com,FABIO HENRIQUE COSTA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,565,-
MINIMERCADO FLAMINGO,FLAMINGO MINIMERCADO PADARIA & HORTIFRUTI EIRELI,22576076000100,22576076000100,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,3,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2015-06-02,Média,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CURUCA,FLAMINGO,08031000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,3,+55 (11) 7810-2570,+55 (11) 2594-7587,-,edsonnoguti@ig.com.br,EDSON MASSAFUMI NOGUTI,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad|padaria,Não,AVENIDA,339,-
-,MERCADO ANHANGABAU EIRELI,34837726000103,34837726000103,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,9,115000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-09-11,Alta,-,BRASIL,São Paulo,SAO PAULO,CENTRO,JOAO ADOLFO,01050020,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,9,-,+55 (11) 3107-8504,-,rangelcontabil@gmail.com,JOSE ROBERIO MARQUES,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,67,LOJA  71 79 E 83
-,MERCADO MUITO MAIS ECONOMIA LTDA,27537765000111,27537765000111,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,-,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2017-04-12,Baixa,-,BRASIL,São Paulo,SAO PAULO,VILA AIMORE,BERNARDO DE CHAVES CABRAL,08190130,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,1440000,4712-1/00,-,-,+55 (11) 2581-4341,"Lanchonetes, casas de chá, de sucos e similares,Padaria e confeitaria com predominância de revenda,Peixaria,Comércio varejista de carnes - açougues",fagcontabil@hotmail.com,REINALDO NOGUEIRA DE SOUZA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,761,-
-,COMERCIAL ICE LESTE LTDA,05248054000194,05248054000194,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,-,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,19,2002-08-20,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CURUCA,MORICOCA,08030380,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,2880000,4712-1/00,-,-,+55 (11) 2295-9867,-,comercialice@hotmail.com,PATRICIA SOUZA RAMOS,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,169,-
EMPORIO CANASTRA PREMIUM,EMPORIO CANASTRA PREMIUM LTDA,37437907000122,37437907000122,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,2,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-06-17,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,DOUTOR FRANCO DA ROCHA,05015040,-,canastrapremium.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,2,-,+55 (11) 3415-2135,-,contato@canastrapremium.com.br,LUIS GUSTAVO DORNELA SILVA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,477,-
MINIMERCADO ROSA DE SARON,VOVO HAIA MINIMERCADO E PADARIA EIRELI,20912288000188,20912288000188,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,25,72400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,7,2014-08-25,Média,-,BRASIL,São Paulo,SAO PAULO,VILA CARRAO,DULCE,03427040,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,25,-,+55 (11) 2910-1931,-,escritiago@terra.com.br,SANTA DE OLIVEIRA ROCHA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad|padaria,Não,RUA,435,-
PEARL WORLD,PEARL WORLD LANCHONETE EIRELI,27549076000127,27549076000127,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,0,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,5,2017-04-18,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,PALESTRA ITALIA,05005030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,0,+55 (11) 2020-8499,+55 (11) 8350-0320,-,"legal@apress.com.br,thiagozheng@hotmail.com",ZHENG MEIMEI,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,185,-
MERCADINHO POINT DA SKOL,MERCADO E ADEGA POINT DA SKOL EIRELI,26023352000156,26023352000156,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,200000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,5,2016-08-24,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM SELMA,MARIA CLOTILDE MARTINS ROCHA,04431000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,-,+55 (11) 5660-8318,-,-,CARLA MARCHETTI SILVA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,95,-
DANY COMERCIAL,DANY COMERCIAL DE ALIMENTOS LTDA,03374306000104,03374306000104,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,27,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,22,1999-09-02,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,QUATORZE BIS,01312010,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,4712-1/00,27,+55 (11) 3151-2722,+55 (11) 3257-6285,-,-,FABIO HIDEKI GUSHIKEN|MARCOS MASSAO GUSHIKEN,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,PRAÇA,26,-
MERCADINHO VITAL,MERCADINHO E MERCEARIA VITAL EIRELI,33392593000138,33392593000138,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,-,99800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2019-04-17,Alta,-,BRASIL,São Paulo,SAO PAULO,BRAS,CARNEIRO LEAO,03040000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,-,-,+55 (11) 7143-5092,-,legal@nopcontabilidade.com.br,RAUL MARTINS FERREIRA VITAL,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,185,-
MINI MERCADO PCA,COMERCIAL & MINI MERCADO PCA EIRELI,23018946000180,23018946000180,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,-,78800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2015-08-07,Baixa,-,BRASIL,São Paulo,SAO PAULO,CIDADE NITRO OPERARIA,CUMARU,08010380,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,1440000,4712-1/00,-,-,+55 (11) 2031-6569,-,comercialpca@uol.com.br,CLAUDIOMIR FERREIRA DE AMORIM,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,450,-
-,P A MILANEZ EIRELI,32616780000195,32616780000195,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,13,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2019-01-31,Alta,-,BRASIL,São Paulo,SAO PAULO,IPIRANGA,SILVA BUENO,04208002,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,13,+55 (11) 3887-1341,+55 (19) 3814-3888,-,artdata@artdatacontabil.com.br,PATRICIA ALVES MILANEZ,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,2506,LOJA
MERCADO SILVA,MERCADO SILVA EIRELI,35782258000171,35782258000171,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,-,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-12-13,Alta,-,BRASIL,São Paulo,GUARULHOS,VILA SAO RAFAEL,SANTA ANGELINA,07053122,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,-,-,+55 (11) 4803-1235,-,fiscal@mbcontab.com.br,EXPEDITO DA COSTA SANTOS,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,687,-
-,AML COMERCIO ALIMENTICIO E APOIO ADMINISTRATIVO EIRELI,32316332000176,32316332000176,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,57,95400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2018-12-27,Média,-,BRASIL,São Paulo,SAO PAULO,PARQUE INDEPENDENCIA,PAOLO PORPORA,05875350,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,57,-,+55 (11) 2965-4038,-,legal05@contabiljapi.com.br,MARLENE LUIZA DE ARAUJO SILVA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,1,SALA  6
LOJAO MENCK,LOJAO DE DOCES E FESTAS IMPERIO EIRELI,20894383000104,20894383000104,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,300000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,7,2014-08-22,Média,-,BRASIL,São Paulo,BARUERI,PARQUE IMPERIAL,FREI HENRIQUE SOARES DE COIMBRA,06462190,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,-,+55 (11) 3607-5566,-,legalizacao1@ttlcontroladoria.com.br,BRUNO COPPO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,41,-
M A Z Z A,MERCEARIA MAZZA EIRELI,39584462000139,39584462000139,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,150000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2020-10-27,Média,-,BRASIL,São Paulo,SAO PAULO,PARQUE SANTO ANTONIO,MANUEL BORDALO PINHEIRO,05850230,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,+55 (11) 5814-9330,+55 (11) 5814-9333,-,mazza@hotmail.com,JOAO VICTOR ALVES DOS SANTOS,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,17,LOJA  03
MERCADO PRINCIPE,MERCADO PRINCIPE - EIRELI,36623822000176,36623822000176,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,-,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2020-03-10,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CAMPESTRE,PRINCIPE DAS ASTURIAS,04331100,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,-,-,+55 (11) 3105-8935,-,ricardo.contador@bacelli.com.br,JAMIL PEREIRA DE OLIVEIRA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,37,-
-,JOSE EUDES DA SILVA 07909815808,13915416000181,13915416000181,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,-,150000,Empresa de Pequeno Porte,213-5,Empresário (Individual),0,10,2011-07-04,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA PARQUE JABAQUARA,DAS GRUMIXAMAS,04349000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,-,-,+55 (11) 2411-1061,-,cont.damata@gmail.com,-,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,753,-
SUPERMERCADO PONTO CERTO,MERCADO ALLAMANDA LTDA,24107313000101,24107313000101,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,2,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,6,2016-02-03,Média,-,BRASIL,São Paulo,GUARULHOS,GOPOUVA,CATARINA MANZONI,07093180,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,2880000,4712-1/00,2,-,+55 (11) 2205-5120,-,flashcontabil@uol.com.br,JOSINA LUCIA PEREIRA DA SILVA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,133,-
CIANORTE,COMERCIAL CIANORTE LTDA,43711993000112,43711993000112,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,4800000,16,600000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,48,1973-07-03,Alta,-,BRASIL,São Paulo,SAO PAULO,BRAS,MERCURIO,03007000,-,pipocascianorte.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,9600000,4712-1/00,30,-,+55 (11) 5563-9900,-,-,ELIANA SANTIAGO|SIMONE ROSANA DA SILVA|AMILTON DOMINGUES DE ANDRADE,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,48,-
MERCADO NOVA PARIS,MERCADO NOVA PARIS EIRELI,27906430000123,27906430000123,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,0,93700,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2017-06-06,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA YORK,BUGIO VERMELHO,03479080,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,0,-,+55 (11) 2619-8748,-,j.santoscarvalho85@gmail.com,JOAO LIMA SANTOS,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,2070,-
MERCADINHO W,MERCADINHO W EIRELI,39827151000153,39827151000153,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,104500,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2020-11-18,Média,-,BRASIL,São Paulo,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,ALLEGROS E SURDINAS,08250630,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,-,+55 (11) 2302-0320,-,mfc.contabil@uol.com.br,PAULO HENRIQUE DE ALMEIDA GOIVINHO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,49,-
PAI E FILHOS,JH PRODUTOS ALIMENTICIOS EIRELI,37450850000100,37450850000100,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,200000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2020-06-18,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM MACEDONIA,OLIMPIO RODRIGUES DE ARAUJO,05894390,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,+55 (11) 5814-9330,+55 (11) 5814-9333,-,jhalimenticios@hotmail.com,JOSENILTON HENRIQUE DE ARAUJO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,999,-
-,MERCADO MEL E FAMILIA - EIRELI,32175881000178,32175881000178,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,3,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2018-12-04,Média,-,BRASIL,São Paulo,SAO PAULO,VILA CALIFORNIA,SIMIAO FERNANDES,03214010,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,3,-,+55 (11) 2084-2704,-,jozii-mel@hotmail.com,JOZIENE DO NASCIMENTO ALVES,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,10,-
MIHO PAES E DOCES,MIHO PAES E DOCES EIRELI,18662620000151,18662620000151,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,0,70000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2013-08-12,Média,-,BRASIL,São Paulo,GUARULHOS,JARDIM ROSA DE FRANCA,SAULLE PAGNONCELLI,07081170,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,0,+55 (11) 2894-2172,+55 (11) 2642-7380,-,nova.alt@terra.com.br,CLAUDIA ROSA DE ARAUJO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,150,-
MERCADO E ADEGA FREITAS,MERCADO & ADEGA FREITAS EIRELI,40292650000172,40292650000172,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,-,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2021-01-07,Baixa,-,BRASIL,São Paulo,OSASCO,BELA VISTA,JOAO DE DEUS,06060210,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,-,-,+55 (11) 4682-3609,-,vaniavieira.contabil@gmail.com,JOSE ANTONIO MICAOSKI,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,27,LOJA  1
CASAS MIRANDA,C.P. DE M.N. COMERCIAL  EIRELI,07456967000121,07456967000121,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,4800000,24,600000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,16,2005-06-09,Média,-,BRASIL,São Paulo,SAO PAULO,LAPA,ANTONIO RAPOSO,05074020,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,4712-1/00,24,"+55 (11) 3729-0598,+55 (11) 3832-1751",+55 (11) 3832-1766,-,-,CID PINTO DE MIRANDA NETO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,RUA,12,-
MERCADO PAG MAIS BARATO,MERCADO PAG MAIS BARATO LTDA,17118830000110,17118830000110,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,9,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,9,2012-09-25,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM RODOLFO PIRANI,DOM BERNARDO RODRIGUES,08310290,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,9,-,+55 (11) 2754-4894,-,xaviercontabil@uol.com.br,WALDEMAR CERQUEIRA|LEANDRO LIMA CERQUEIRA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",bar|mercad,Não,RUA,25,-
BOM SUPERMERCADOS,ROD RUB SUPERMERCADISTA E ATACADO LTDA,28733385000115,28733385000115,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,2,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2017-09-26,Média,-,BRASIL,São Paulo,TABOAO DA SERRA,JARDIM SALETE,BALBINA RODRIGUES DE BORBA,06787290,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,2880000,4712-1/00,2,+55 (11) 4262-1462,+55 (11) 6777-1992,-,contato@miceliassessoria.com,RODRIGO DOS SANTOS GOEKING|RUBENS MACEDO DE ALMEIDA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,AVENIDA,860,-
-,PAES E DOCES NOVA CIGANA EIRELI,17077809000114,17077809000114,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,18,95000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-09-14,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BRASILANDIA,ELISIO TEIXEIRA LEITE,02801000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,18,-,+55 (11) 2214-9165,-,ottam@terra.com.br,MARCELO CASTEL BISINOTO,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,599,-
MERCADO SINHA MOCA,CRISTINA JESUS DO NASCIMENTO - MERCADO SINHA MOCA,37848135000111,37848135000111,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,1440000,0,70000,Empresa de Pequeno Porte,213-5,Empresário (Individual),0,1,2020-07-24,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM NELIA,LOURENCO FRANCO DO PRADO,08142230,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,4712-1/00,0,-,+55 (11) 3228-6908,-,cris_lm2@hotmail.com,-,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",mercad,Não,RUA,-,LOJA  1 - ESQUINA
-,DISTRIBUIDORA DE BEBIDAS SANTA FE LTDA,26055737000103,26055737000103,matriz,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Varejo,2880000,0,120000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2016-08-29,Média,-,BRASIL,São Paulo,SAO PAULO,CARANDIRU,GENERAL ATALIBA LEONEL,02033020,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,4712-1/00,0,-,+55 (11) 4991-4668,-,sabrina@softex.br,FRANCISCA LEIDIANE ALVES MOURA,Comércio varejista não-especializado,47.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2420,-
