Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,EDNEIA RODRIGUES BARBOSA DA SILVA 29251642850,45592305000178,45592305000178,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,1,Não Informado,213-5,Empresário (Individual),0,0,2022-03-10,-,-,BRASIL,São Paulo,SAO PAULO,AMERICANOPOLIS,DAS VITACEAS,04340090,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
CONFEITARIA BARBOSA,VICTOR BARBOSA RODRIGUES 39936227824,45327468000123,45327468000123,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,80000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-16,-,-,BRASIL,São Paulo,SAO PAULO,VILA IMPERIO,ANTONIO FERNANDES JACOME,04406010,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
EMPORIO BROWNIE,RM BARROSO EMPORIO LTDA,38712367000100,38712367000100,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,100418,6,250000,Não Informado,206-2,Sociedade Empresária Limitada,2,1,2020-09-23,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTA,LORENA,01424006,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,100418,1091-1/02,6,-,+55 (11) 3531-3233,-,legal@orcose.com.br,BIANCA BRAGA FACANHA|RICARDO BRASIL BARROSO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(3) R$81k - R$150k,bar,Não,ALAMEDA,1852,-
-,"BELLA PAULISTA RESTAURANTE, PAES, DOCES E CONVENIENCIAS LTDA",04998253000408,04998253000157,filial,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,250000,Demais,206-2,Sociedade Empresária Limitada,2,0,2021-07-21,Média,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,RUI BARBOSA,01326010,-,-,não,não,SP,-,-,-,-,ATIVA,-,-,8212843,1091-1/02,9,-,-,-,-,VICTOR CARVALHOSA DA CUNHA|GOLDINV PARTICIPACOES EIRELI|MARIA INES TULIO DA SILVA|ANTONIO PEREIRA DA SILVA|MARIA CRISTINA ALMEIDA CATARINO|CLAUDIA COELHO CARVALHOSA DA CUNHA,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,conveni|restaurante,Não,RUA,80,-
-,BAR LANCHES PANIFICADORA E CONFEITARIA NOVO AMANHECER LTDA,68140615000157,68140615000157,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,5,3000,Não Informado,206-2,Sociedade Empresária Limitada,0,29,1992-06-12,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM ANDARAI,FRANCISCO LEOPOLDO E SILVA,02166030,-,-,não,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,5,-,-,-,-,ILMAR PEREIRA DOS SANTOS|GELSON JOSE DOS SANTOS,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,bar|lanch,Não,RUA,151,-
NIL LANCHES,LUIZ EDUARDO DE AZEVEDO DOS SANTOS 22962526802,28020191000172,28020191000172,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,5000,Não Informado,213-5,Empresário (Individual),0,4,2017-06-22,-,-,BRASIL,São Paulo,SAO PAULO,JARDIM CRISTAL,JOAO BERTACCHI,04777110,-,-,sim,sim,SP,-,-,-,-,ATIVA,Não,Optante pelo Simples,-,1091-1/02,-,-,+55 (11) 9678-4325,-,nillanchessp@hotmail.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,lanch,Não,RUA,44,-
-,FAZENDA DOS PAES CONVENIENCIAS LTDA,57436867000101,57436867000101,matriz,Fabricação de produtos de panificação industrial,Industria,2880000,75,420000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,34,1987-05-25,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA PROGREDIOR,DOS TRES IRMAOS,05615190,-,-,sim,não,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,2880000,1091-1/01,75,-,+55 (11) 3721-1382,Padaria e confeitaria com predominância de revenda,-,WILIAM LADISLAU SOARES|LEONARDO OTAVIO VILELA SOARES|KATIA MARQUES DOS SANTOS VALENTE,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",conveni,Não,RUA,579,-
PADARIA SANTO ANTONIO,L B FERNANDES PADARIA E MINIMERCADO,27810628000109,27810628000109,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,2,80000,Não Informado,213-5,Empresário (Individual),0,4,2017-05-24,Média,-,BRASIL,São Paulo,SAO PAULO,LAJEADO,GASPAR DIAS DE ATAIDE,08452020,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,2,+55 (11) 6078-6284,+55 (11) 4928-1833,-,deanne-wl@hotmail.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,83,LETRA C
PADARIA DELICIAS DE ELITE,PADARIA DELICIAS DE ELITE EIRELI,43533795000106,43533795000106,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,110000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,0,2021-09-15,-,-,BRASIL,São Paulo,SAO PAULO,PARQUE AMERICA,DOUTOR OSCAR ANDRADE LEMOS,04822040,-,-,não,não,SP,-,-,-,-,ATIVA,Não,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,LEONARDO JOAO DE OLIVEIRA,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,469,-
MINI PADARIA ZE MARIO,JOSE MARIO DE OLIVEIRA SENA 01253332509,45317861000136,45317861000136,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,2000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-16,-,-,BRASIL,São Paulo,SAO PAULO,JAGUARE,ALEXANDRE MACKENZIE,05322000,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,AVENIDA,-,BLOCO B2;APT 03
PADARIA PAO DOURADO,PAES E DOCES PAO DOURADO LTDA,43679102000198,43679102000198,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,175000,Não Informado,206-2,Sociedade Empresária Limitada,0,0,2021-09-28,-,-,BRASIL,São Paulo,SAO PAULO,JARDIM VIRGINIA,ESTEVAO RIBEIRO GARCIA,08120590,-,-,não,não,SP,-,-,-,-,ATIVA,Não,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,EDIVALDO CESARIO DE JESUS|GABRIELLY CARDOSO SILVA,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,572,-
-,TOP CAKE PADARIA E CONFEITARIA LTDA,07816858000178,07816858000178,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,-,3000,Não Informado,206-2,Sociedade Empresária Limitada,0,16,2005-12-15,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM WANDA,NELSON DE TOLEDO FERRAZ,05864170,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,-,"+55 (11) 7723-9758,+55 (11) 5844-4154,+55 (11) 8135-5958",+55 (11) 5511-3400,-,"contabil.abs@gmail.com,marcopessoto@gmail.com",EDILENE BEZERRA ABIB|ANA CELIA CARDOSO PESSOTO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,23,-
MAGDALENA PANIFICIO - PADARIA ARTESANAL,MAGDALENA PANIFICIO ARTESANAL LTDA,35250416000142,35250416000142,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,1440000,3,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-10-21,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,OSCAR RODRIGUES CAJADO FILHO,04710190,-,magdalenapanificio.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,1091-1/02,3,-,+55 (11) 4371-9314,-,contrato@entrate.com.br,MARIANA ANDREA KOKRON|DAWERSON RODRIGUES,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria,Não,RUA,190,-
PADARIA JD,JOICE HELEN PASCOAL DA COSTA 11646343484,45420787000189,45420787000189,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,10000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-23,-,-,BRASIL,São Paulo,SAO PAULO,JARDIM MIRIAM,IRACEMA CAPPELLATO ARRUDA,04417105,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,-,CASA 2
-,PADARIA E CONFEITARIA UMUARAMA EIRELI,73048464000141,73048464000141,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,3909391,16,100000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,49,1972-11-23,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA INDIANA,IQUIRIRIM,05586000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,3909391,1091-1/02,16,"+55 (11) 2193-7648,+55 (11) 96193-7648,+55 (11) 2682-2010,+55 (11) 96959-1955,+55 (11) 2793-1850",+55 (11) 2793-1855,-,atendimentocontabil@uol.com.br,INDUSTRIA DE PAES E ALIMENTOS NOVA BUTANTA - EIRELI|DANILO DE PAULA GOMES DOS SANTOS,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria,Não,RUA,409,B
-,M & F PADARIA E CONFEITARIA LTDA,21034481000207,21034481000126,filial,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,1,700000,Não Informado,206-2,Sociedade Empresária Limitada,1,4,2018-05-04,Média,-,BRASIL,São Paulo,SAO PAULO,PARQUE NOVO MUNDO,SOLDADO JOAO PEREIRA DA SILVA,02189010,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,720000,1091-1/02,12,+55 (11) 3476-3221,+55 (11) 3476-2224,-,marta-n@uol.com.br,GABRIELA NUNES LOPES|MARTA NUNES BOLOGNESI|FABIO GEORGE BOLOGNESI,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,68,-
DALIAS,BARBARA FERREIRA SANCHES 07081478360,45475576000143,45475576000143,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-28,-,-,BRASIL,São Paulo,SAO PAULO,CAXINGUI,QUITANDUBA,05516030,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
DELICIAS DA JENNY,JENNIFER BARBOSA SOUZA 10232187479,45545119000188,45545119000188,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,100,Não Informado,213-5,Empresário (Individual),0,0,2022-03-07,-,-,BRASIL,São Paulo,SAO PAULO,CONJUNTO CITY JARAGUA,PAULO ARENTINO,02998140,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
PARA MIM E BOLACHA,JULIANA RECCO BAROSSI CARNICELLI 22405734818,46052831000108,46052831000108,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,500,Não Informado,213-5,Empresário (Individual),0,0,2022-04-18,-,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,FREI CANECA,01307000,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
FEEL GOOD DOCES,BARBARA RAMALHO DE OLIVEIRA 41452361819,45533591000109,45533591000109,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-03-06,-,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,DOUTOR SENG,01331020,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
MUBARAK,H. MOHAMAD  -  PANIFICADORA EIRELI,31000262000180,31000262000180,matriz,Fabricação de produtos de panificação industrial,Industria,1440000,1,95400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2018-07-23,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MEDEIROS,LEITE PENTEADO,02213020,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,1091-1/01,1,-,+55 (11) 8254-2288,-,contaibi@terra.com.br,HOUSSAM MOHAMAD EL KHATIB JABER,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",bar,Não,RUA,159,-
PADARIA ESTRELA DA MANHA,PADARIA E LANCHONETE ESTRELA DA MANHA LTDA,40932884000137,40932884000137,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,100334,-,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,1,2021-02-22,Baixa,-,BRASIL,São Paulo,SAO PAULO,JARDIM SAO LUIS (ZONA NORTE),CABUCU,02282050,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Optante pelo Simples,100334,1091-1/02,-,-,+55 (11) 2600-3008,-,lionscont@lionscont.com.br,JOSE SILVESTRE DANTAS,Fabricação de outros produtos alimentícios,10.9,Sudeste,(3) R$81k - R$150k,lanch|padaria,Não,AVENIDA,270,-
PADARIA E MERCADINHO OLIVEIRA,PATRICIA CAMELO DE SOUSA 03798565309,45361692000131,45361692000131,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,7000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-18,-,-,BRASIL,São Paulo,SAO PAULO,JARDIM SANTA EFIGENIA,FORTE DA BARRA,05763370,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,-,-
RECANTO DOS PAES,PADARIA E CONFEITARIA RECANTO DO PQUE LTDA,47384862000129,47384862000129,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,35,-,Não Informado,206-2,Sociedade Empresária Limitada,0,46,1976-02-10,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE SAO DOMINGOS,INACIO LUIS DA COSTA,05112010,-,recantodospaes.com.br,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,35,-,+55 (11) 2019-6893,-,-,CARLOS ALBERTO MOREIRA LEAL|JAIME BRAS MOREIRA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,1132,-
NOVA CLARA PADARIA,NOVA CLARA PAES E DOCES SAPOPEMBA LTDA,03872715000122,03872715000122,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,-,Não Informado,206-2,Sociedade Empresária Limitada,0,22,2000-05-10,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA REGENTE FEIJO,SAPOPEMBA,03345000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,(0011) 6163-1056,+55 (11) 6163-1056,-,wmassessoria@sti.com.br,SALVADOR MARINHO LANCHOTTE FILHO|NEIDE APARECIDA OLIVEIRA LIMA LANCHOTTE,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,AVENIDA,2,-
PADARIA E PANIFICADORA NOVA CASA VERDE,NOVA CASA VERDE PADARIA E CONFEITARIA EIRELI,28819866000148,28819866000148,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,110000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2017-10-09,Média,-,BRASIL,São Paulo,SAO PAULO,CASA VERDE,CASA VERDE,02519000,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,+55 (11) 4627-0098,+55 (11) 4419-4004,-,adilsonrosa51@hotmail.com,ADILSON ROSA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,AVENIDA,69,-
PADARIA NOVA ESPERANCA,THIELLY PANIFICADORA LTDA,10323412000116,10323412000116,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,6,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,13,2008-08-22,Alta,-,BRASIL,São Paulo,SAO PAULO,CHACARA SANTA MARIA,FEITICO DA VILA,05879000,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,6,"+55 (11) 2145-4004,+55 (11) 2145-4014",+55 (11) 2145-4000,-,administrativo@contabilomega.com.br,WOSHINGTON LUIS SOUSA DO NASCIMENTO|JOSEILDA FERREIRA DOS SANTOS NASCIMENTO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,625,-
-,M & F PADARIA E CONFEITARIA LTDA,21034481000126,21034481000126,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,11,700000,Não Informado,206-2,Sociedade Empresária Limitada,1,7,2014-09-15,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA DALILA,INACIO COSTA,03520030,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,720000,1091-1/02,12,+55 (11) 3476-3221,+55 (11) 3476-2224,-,marta-n@uol.com.br,GABRIELA NUNES LOPES|MARTA NUNES BOLOGNESI|FABIO GEORGE BOLOGNESI,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,32,-
PADARIA ESPERANCA,PADARIA CEZAR LTDA,28010701000120,28010701000120,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,182033,3,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,4,2017-06-21,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM SAO FRANCISCO,INDEPENDENCIA,08390267,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,182033,1091-1/02,3,-,+55 (11) 6886-4296,-,goldcont@terra.com.br,ALLAN BARBOSA CEZAR|MANOEL CELCOM CEZAR,Fabricação de outros produtos alimentícios,10.9,Sudeste,(4) R$150k - R$350k,padaria,Não,RUA,1,-
MINI PADARIA SJ,IVANILDO DAVINO DA SILVA 24834500837,45412930000190,45412930000190,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,20000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-23,-,-,BRASIL,São Paulo,SAO PAULO,COLONIA (ZONA SUL),DAS ROSAS,04895270,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,-,CASA
PADARIA AURORA,PADARIA E PIZZARIA AURORA EIRELI,30066570000145,30066570000145,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,1440000,9,99800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2018-03-28,Média,-,BRASIL,São Paulo,SAO PAULO,GUAIANAZES,NORDESTINA,08431410,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,1091-1/02,9,-,+55 (11) 2574-1766,-,torresshay28@hotmail.com,RAIMUNDO DA SILVA TORRES,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria|pizza,Não,AVENIDA,6750,-
FERNANDA PENAVES DOCES,FERNANDA FERNANDES ESCOBAR 02998477135,45833709000106,45833709000106,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-03-29,-,-,BRASIL,São Paulo,SAO PAULO,IPIRANGA,MIL OITOCENTOS E VINTE E DOIS,04216001,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,APT 1408
DOCE DE MAE,JANIA SANTOS BARBOSA 30929617819,20768866000154,20768866000154,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,600,Não Informado,213-5,Empresário (Individual),0,7,2014-08-04,-,-,BRASIL,São Paulo,SAO PAULO,FAZENDA DA JUTA,JIM BACKUS,03977005,-,-,sim,sim,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,+55 (11) 2011-8639,-,janiasfp@gmail.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,561,BLOCO 05;APT 23 A
TALITA CUMI DOCES ARTESANAIS,TALITA CUMI ELIAS BARBOSA FERREIRA 36243290816,45380195000180,45380195000180,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-21,-,-,BRASIL,São Paulo,SAO PAULO,VILA CARRAO,DENTISTA BARRETO,03420000,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,CASA 1
CAORLE PIZZAS ARTESANAIS,ALEXANDRE ABBATEPAULO 09363970809,45494487000144,45494487000144,matriz,Fabricação de alimentos e pratos prontos,Industria,-,-,10000,Não Informado,213-5,Empresário (Individual),0,0,2022-03-02,-,-,BRASIL,São Paulo,SAO PAULO,SUPER QUADRA MORUMBI,IRINEU GALLO,05750240,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1096-1/00,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,pizza,Não,RUA,-,-
MARIANA LANCHES,MARIANA CORREIA LOURENCO 41668607808,45470571000128,45470571000128,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,500,Não Informado,213-5,Empresário (Individual),0,0,2022-02-27,-,-,BRASIL,São Paulo,SAO PAULO,CIDADE DUTRA,CAMBUCI DO VALE,04805110,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,lanch,Não,RUA,-,-
DA OPALA,PANIFICADORA E LANCHONETE DA OPALA LTDA,09608711000118,09608711000118,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,-,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,13,2008-05-29,Alta,-,BRASIL,São Paulo,SAO PAULO,PARQUE REGINA,ANTONIO JOSE BASTOS,05775120,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,-,-,+55 (11) 3106-5584,-,barsipappas@terra.com.br,FRANCISCO DE ASSIS DE SOUSA VIANA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,lanch,Não,RUA,242,-
"FLORA PAES, DOCES E CONVENIENCIAS",NUNES E FERREIRA PAES E DOCES EIRELI,17297942000186,17297942000186,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,1,105000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-11-22,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM PEREIRA LEITE,EULALIO DA COSTA CARVALHO,02712050,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,1,-,+55 (11) 2235-0140,-,florapadaria@hotmail.com,DANIELE AGUIAR SILVA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,conveni,Não,RUA,986,-
CHIQUITUS PADARIA E CONFEITARIA,FRANCISCO BRANDAO DA SILVA CONFEITARIA,13042145000105,13042145000105,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,14,5000,Não Informado,213-5,Empresário (Individual),0,11,2010-12-16,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM HELIAN,ESTRELAS DA TERRA,08265170,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,14,+55 (11) 2056-2868,+55 (11) 2073-6188,-,arsenalcontabilidade@globo.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,63,-
